5000 21487
415 2360 40
415 2510 -396
415 3092 33
415 3479 -680
415 4735 -556
416 895 -442
416 1821 -211
416 2020 -314
416 2370 -228
416 2526 -388
416 3056 933
416 4325 -276
417 450 932
417 959 151
417 1184 -71
417 1736 680
417 2656 380
417 2721 764
417 2926 861
417 3137 653
417 4063 398
417 4171 143
418 777 374
418 824 61
418 1997 -610
418 2333 -943
418 2571 547
418 2940 -360
418 2941 -697
418 3283 342
418 4015 -599
419 756 535
419 861 547
419 1051 -896
419 3110 -667
420 932 -724
420 1060 -645
420 1102 580
420 1695 -891
420 1827 -938
420 2978 246
420 3488 929
420 4033 -543
420 4382 77
420 4903 856
421 2078 -699
421 3920 775
421 4203 411
421 4293 792
421 4728 31
422 978 550
422 1148 289
422 1447 -243
422 2771 -931
422 2799 637
422 4059 -551
422 4677 -388
423 686 -43
423 1153 -293
423 2681 -880
423 2846 -534
423 3194 557
423 3690 191
423 3974 428
423 4134 60
423 4156 -984
424 1917 -909
424 2541 -558
424 3913 810
424 4291 -535
424 4595 -56
424 4763 -346
425 2539 845
425 2924 -819
425 3178 120
425 3411 -661
425 3566 -303
425 3753 559
425 3983 282
425 4688 870
425 4766 -601
426 1097 -318
426 2079 568
426 2527 764
426 2743 -464
426 2756 912
426 2831 853
426 4097 918
427 1301 -851
427 1400 -591
427 1801 189
427 2400 -909
427 2426 656
427 3351 -890
427 3700 796
427 3953 -471
427 4500 -239
428 464 -131
428 825 921
428 1718 -836
428 2290 -350
428 2919 636
428 4253 -198
428 4410 -294
429 594 -266
429 1502 352
429 1574 368
429 3286 -21
429 4799 98
430 469 -510
430 693 252
430 1559 549
430 3580 84
430 4446 -76
430 4503 -673
431 2673 -797
431 3678 -977
431 3853 -462
431 4110 -182
432 562 -817
432 1609 -348
432 1876 -140
432 3702 283
432 3944 -704
432 3965 879
432 4855 -300
432 4906 -232
433 891 -901
433 1081 -645
433 1730 -566
433 2157 -427
433 2980 -506
433 3496 883
433 3699 409
433 4185 -635
433 4717 665
434 1130 -852
434 1760 424
434 2272 800
434 2519 516
434 2625 -466
434 2990 -177
434 3404 421
435 687 -837
435 1569 -886
435 1898 -409
435 1902 216
435 1928 391
435 2712 -12
435 3106 -768
435 3138 912
435 3585 826
435 4341 -369
436 1517 -209
436 1923 -394
436 2169 -87
436 2272 -616
436 3130 175
436 3524 986
436 3582 74
436 4280 -976
437 508 817
437 1783 -174
437 2408 -535
437 2712 886
437 3057 647
437 3831 -929
437 3895 -727
438 628 -369
438 2139 391
438 2567 -732
438 2577 695
438 3274 782
438 3531 539
438 3536 -297
438 3803 -28
438 4515 -474
439 1989 -379
439 2259 141
439 2523 988
439 3641 556
439 3767 -325
439 3879 763
439 3897 -992
440 625 400
440 813 204
440 1015 417
440 1619 792
440 3470 602
440 4939 378
441 759 -301
441 2521 -321
441 2747 585
441 3486 368
442 448 487
442 1763 522
442 1865 -943
442 1869 1
442 2097 318
442 2323 -798
442 2648 628
442 2902 347
442 3427 111
442 3656 164
442 4249 526
442 4582 219
443 1295 -820
443 1576 960
443 1732 702
443 1742 -733
443 1799 683
443 2095 439
443 4607 544
444 680 -295
444 1593 236
444 2086 -26
444 2504 -274
444 3694 -383
444 3975 479
444 4390 -981
444 4732 -79
445 1024 -799
445 1140 523
445 1845 -43
445 2082 -807
445 2110 772
445 2896 551
445 4647 429
446 1833 -231
446 1897 877
446 2865 84
446 2909 600
446 3212 41
446 3238 -751
446 3290 -109
446 4174 -658
446 4470 -915
447 549 399
447 678 -249
447 1033 -481
447 1353 -712
447 1392 -723
447 2090 635
447 2578 235
447 3025 -916
447 3688 -8
448 506 -773
448 1318 26
448 1332 -140
448 2022 -10
448 2288 -489
448 2486 -733
448 3235 696
448 3932 -717
448 4179 311
449 528 -969
449 1211 799
449 2671 209
449 3315 -838
449 4134 640
449 4272 -453
449 4507 561
450 1150 -919
450 1504 747
450 2844 -569
450 3026 801
450 4022 863
450 4199 56
450 4623 802
451 1368 865
451 2259 -482
451 4107 -577
451 4575 0
452 695 922
452 1195 324
452 1295 734
452 2535 -75
452 2905 821
452 3298 110
452 3307 51
452 3957 -786
453 930 134
453 2499 377
453 2686 -565
453 3852 -308
453 3946 -324
453 4231 -168
453 4599 901
454 1686 188
455 557 458
455 1075 -536
455 1865 -835
455 2643 837
455 2876 72
456 727 -350
456 768 556
456 896 2
456 1374 -231
456 1888 -66
456 2633 158
456 2700 -191
456 3587 -986
456 3808 -165
456 3932 118
456 3955 815
456 4791 550
457 1225 557
457 1436 -707
457 2599 47
457 2740 -812
457 3300 354
457 3745 942
457 4976 409
458 896 -527
458 1387 361
458 1560 164
458 2453 665
458 3053 -338
458 3149 62
458 3238 963
458 3473 489
458 3998 -884
458 4156 452
458 4648 -220
459 930 336
459 1589 365
459 1711 -858
459 1990 -912
459 2303 550
459 2341 60
459 2795 898
460 634 122
460 743 -293
460 1481 214
460 2084 262
460 3056 327
460 3511 532
460 4241 -830
460 4253 -602
461 550 29
461 1732 -925
461 1794 90
461 1944 -351
462 935 857
462 1931 166
462 2794 -653
462 3298 -30
462 4151 162
463 659 -985
463 1543 -893
463 1544 681
463 1672 -39
463 3995 685
463 4228 -971
463 4834 998
463 4970 -398
464 2164 -208
464 2381 -718
464 2549 -493
464 2622 333
464 3778 772
464 4235 -823
464 4251 316
465 690 -961
465 822 -730
465 1957 651
465 2182 -864
465 3585 414
465 3989 858
465 4561 -848
466 1478 849
466 1803 -903
466 2045 -886
466 2507 85
466 3600 -628
466 4193 834
466 4266 532
466 4618 986
466 4993 720
467 790 476
467 1246 -687
467 2326 -728
467 2799 763
467 4043 -513
467 4546 86
467 4718 -435
467 4861 393
468 1297 -59
468 1340 898
468 2710 -169
468 2839 -596
468 3312 -673
468 3885 -132
468 4612 -355
468 4948 447
469 1821 -936
469 3461 -675
470 1762 989
470 2016 156
470 2465 -105
470 3201 258
470 4611 84
470 4728 -296
471 485 364
471 509 287
471 784 -625
471 915 749
471 1522 283
471 2495 325
471 2544 394
471 2761 94
471 3991 38
471 4754 545
471 4886 -886
472 708 204
472 715 916
472 717 559
472 808 -100
472 1438 255
472 1537 -754
472 1885 -45
472 2041 454
472 2852 734
472 3556 848
472 4565 -228
472 4759 -76
473 1164 638
473 1260 633
473 1679 -328
473 1698 195
473 4301 -591
474 1489 18
474 1977 -362
474 2015 937
474 2511 -88
474 3599 -325
474 4144 -529
474 4198 -966
474 4630 -139
474 4929 13
475 612 -21
475 994 -553
475 1173 102
475 1348 -826
475 1743 -239
475 2745 119
475 2909 551
475 3100 -722
475 3106 -37
475 3686 -192
475 3858 -433
475 4593 -686
476 1631 -872
476 1640 572
476 2713 -897
476 2979 -262
476 3030 -164
476 3913 -38
476 4047 -600
476 4751 726
477 590 -663
477 1011 667
477 3172 -205
478 2237 -607
478 2525 -574
478 2695 -535
478 2760 93
478 3136 612
478 3968 528
478 3999 -631
478 4063 290
479 1119 819
479 1187 -438
479 2192 -98
479 2648 -860
479 4629 462
480 490 872
480 1225 535
480 3360 -553
480 3450 941
481 675 606
481 837 -596
481 2539 -547
481 2883 -595
481 2974 -278
481 3735 -101
481 3795 -528
482 712 -725
482 2039 585
482 2100 -65
482 2288 824
482 3631 421
482 3651 -404
482 4163 -214
483 1595 397
483 2014 -754
483 2235 -503
483 3241 46
483 4162 -784
483 4339 -273
483 4389 -639
484 591 526
484 1330 96
484 1456 703
484 2502 510
484 2767 -169
484 2773 -335
484 3596 265
484 3794 1
484 4222 -967
485 744 -789
485 1126 -146
485 1307 -917
485 1730 -233
485 1839 586
485 3627 390
485 3846 -787
485 4056 -174
485 4486 755
485 4493 490
486 720 552
486 778 -280
486 826 781
486 1292 -457
486 1562 493
486 1929 922
486 2160 517
486 3751 -210
486 3789 -391
486 4064 -558
487 1161 87
487 1508 465
487 2153 -543
487 2681 399
487 3452 284
487 3692 -528
488 630 458
488 1102 -737
488 1591 -487
488 1930 -672
488 2382 -615
488 2886 910
488 3258 140
488 3430 -842
488 4078 -391
488 4854 944
488 4881 779
489 1397 600
489 2190 -313
489 2906 -974
489 3968 -278
489 4191 377
490 518 -642
490 863 -286
490 1753 -693
490 1868 -591
490 2287 249
490 4011 91
491 1081 476
491 2448 143
491 2609 -404
491 2665 945
491 4047 911
492 1125 540
492 1780 -907
492 1874 178
492 2493 668
492 2924 195
492 3558 266
492 4316 319
492 4715 -665
492 4755 -488
493 813 83
493 1288 -569
493 2640 -20
493 2820 789
493 2948 -427
493 3333 -430
493 3794 -561
493 4154 192
493 4406 -793
493 4467 -575
493 4619 630
493 4654 753
493 4677 733
494 1940 96
494 2016 372
494 2157 -600
494 3692 481
494 3765 933
494 3946 203
494 4022 689
494 4223 968
494 4423 777
494 4629 -987
494 4962 -102
495 1228 -737
495 1467 286
495 1702 -332
495 2012 -934
495 3274 -975
495 3760 60
495 4153 -229
495 4475 -271
495 4577 -239
496 1349 -389
496 1483 407
496 2445 739
496 2619 -273
496 3395 -740
496 3950 -234
496 4256 889
496 4374 -912
496 4536 -212
497 523 516
497 967 -699
497 2041 -453
497 2267 -348
497 3591 816
497 4081 -551
497 4937 326
498 1230 -158
498 2283 -705
498 2786 -717
498 3548 -85
498 4031 801
498 4498 531
499 1256 942
499 1380 14
499 2365 -421
499 2595 123
499 2766 186
499 3033 738
499 3185 375
499 3960 -937
499 3994 -581
499 4065 115
499 4238 750
499 4508 -188
500 1773 -772
500 2166 328
500 2800 -134
500 2954 -271
500 3025 -189
500 3497 668
500 4841 -399
500 4868 973
501 632 160
501 875 -107
501 1276 691
501 2738 861
501 3222 -648
501 3413 381
501 4275 212
501 4518 -203
501 4703 495
502 920 -771
502 1204 43
502 1413 0
502 1426 154
502 2207 -415
502 3105 -579
502 3669 331
503 747 927
503 1954 752
503 2321 -122
503 2391 -592
503 3109 297
503 3530 415
503 4026 -384
504 630 -280
504 695 -820
504 2382 909
504 2425 67
504 2774 546
504 3421 -322
504 4014 -307
504 4419 -564
504 4689 89
505 855 -599
505 1059 813
505 1484 539
505 1575 -116
505 2629 322
505 2766 871
505 3222 280
505 3334 312
505 3971 790
505 4215 -224
505 4456 -715
505 4692 949
506 708 -977
506 1742 948
506 2166 431
506 2792 192
506 3085 993
506 3477 -118
506 3520 393
506 3600 -43
506 3608 -282
506 3786 -918
506 4692 -143
507 1356 166
507 2327 395
507 2647 -674
507 3902 -486
507 4060 147
508 649 -762
508 2457 763
508 2604 -986
508 2723 -74
508 3210 530
508 3621 594
508 4604 -352
509 966 -961
509 1213 580
509 1220 -786
509 1551 -973
509 2117 -614
509 2202 -977
509 2680 64
509 2718 12
509 2742 486
509 3639 -697
509 4189 -529
509 4205 -714
509 4668 -439
510 591 286
510 683 -778
510 1695 403
510 1765 123
510 2507 -926
510 2769 -351
510 2802 -647
510 4104 585
510 4134 -651
510 4484 965
511 1670 164
511 4235 139
511 4302 129
511 4438 -263
511 4599 -373
512 1848 239
512 2495 -210
512 3402 794
512 3605 -878
512 3630 -861
512 3782 -760
512 3817 424
512 3874 -623
512 4137 987
512 4481 355
513 653 -951
513 2513 -300
513 2769 -590
513 2920 -781
513 3587 924
513 3724 218
513 3854 -386
513 4480 16
514 549 -5
514 1709 -716
514 1780 -312
514 2362 -417
514 3372 -916
514 4605 -709
515 2055 542
515 2714 -540
516 688 -263
516 780 -93
516 1184 612
516 1397 -809
516 1476 593
516 1835 -714
516 2021 866
516 3033 684
516 3441 989
517 988 -449
517 1262 -488
517 1514 524
517 1529 435
517 2099 483
517 2167 -474
517 2684 -603
517 3805 683
518 669 453
518 2547 -367
518 3429 125
518 4711 940
518 4779 -972
519 746 952
519 889 849
519 1362 352
519 2203 345
519 3382 431
519 4714 -695
520 929 -438
520 1168 524
520 1283 541
520 1791 -948
520 2188 -915
520 2477 -381
520 2723 333
520 2819 311
520 3318 -8
520 3436 212
520 3686 -545
520 3702 497
520 4045 -199
520 4470 -466
520 4933 97
520 4959 -195
521 1347 433
521 1789 -577
521 2498 -660
521 2638 -616
521 3015 858
521 3135 999
521 3865 473
521 4524 -937
521 4751 -371
521 4874 -950
522 655 365
522 1330 863
522 2032 -384
522 2121 562
522 2593 -935
522 2871 193
522 3124 -10
522 3285 802
523 984 477
523 1051 769
523 1186 -489
523 1993 -163
523 2016 895
523 2393 675
523 3057 690
523 4991 352
524 1637 725
524 3525 -963
524 4035 -133
524 4758 -3
525 1707 -745
525 2242 888
525 3491 -529
525 4007 753
525 4234 -589
525 4580 -330
526 554 -141
526 608 793
526 1938 -92
526 2351 -221
526 3711 218
526 3714 -556
526 3749 -822
526 4394 -182
526 4909 195
527 869 574
527 1529 -102
527 2356 927
527 3142 -326
527 3242 216
527 3771 -211
527 4808 -854
527 4809 561
528 619 531
528 1524 -934
528 1629 466
528 1994 -130
528 2430 -824
528 2646 462
528 3063 -338
528 3671 -908
528 4047 458
529 1967 -183
529 2873 116
529 3633 -344
529 4435 -962
529 4955 -211
530 676 207
530 915 -262
530 1482 652
530 2573 821
530 3287 -488
530 3367 551
530 3832 -382
530 4791 149
530 4823 -294
531 615 -518
531 875 35
531 1423 190
531 1720 266
531 2387 563
531 2704 -483
531 3185 928
531 3613 617
531 3880 -52
531 4081 -570
532 1263 888
532 1393 -192
532 1437 -220
532 1549 91
532 1629 -963
532 4118 -853
532 4345 -856
533 546 -797
533 663 261
533 717 -816
533 837 -229
533 1107 -796
533 1226 -360
533 3542 -87
533 3780 -115
534 1222 505
534 3090 667
534 4046 339
534 4784 -617
534 4837 -477
535 760 -56
535 767 670
535 1113 852
535 4262 226
535 4529 -481
536 745 284
536 1154 519
536 2025 -81
536 2078 -670
536 2988 -96
536 4171 -21
536 4203 439
536 4860 263
536 4954 930
537 2471 -290
537 3298 -922
537 3783 -526
537 4828 -853
538 564 4
538 916 155
538 2102 -911
538 2462 269
538 2571 222
538 2612 -632
538 2630 461
538 3152 898
538 3256 -502
539 1652 -496
539 1702 72
539 2889 387
539 3115 555
539 4237 -872
539 4720 963
540 912 738
540 1040 -58
540 1434 611
540 1701 -247
540 1743 224
540 2813 -242
540 3321 -126
540 3983 424
540 4309 -148
540 4825 -946
541 796 645
541 1375 909
541 1612 -49
541 1946 -582
541 2060 -619
541 3770 468
541 4023 420
541 4557 -91
542 2817 120
542 3710 336
542 3781 9
542 3800 129
542 3825 522
542 3978 701
542 4249 -900
542 4353 702
542 4664 502
543 931 951
543 1215 -896
543 1548 -384
543 1862 -342
543 2320 -28
543 3173 -982
543 3329 229
543 4829 -59
544 688 559
544 2070 863
544 2770 119
544 3508 -812
544 4360 -36
544 4508 542
544 4965 -192
545 924 -739
545 950 -195
545 1709 873
545 1859 836
545 2333 -464
545 2925 -538
545 3160 -87
545 3982 610
546 900 950
546 1210 -555
546 1374 -32
546 1417 -384
546 1743 421
546 2709 487
546 3308 -653
546 3532 -155
546 3593 -401
546 4168 -40
546 4241 -830
546 4578 -67
546 4941 -5
547 834 398
547 1039 214
547 1041 375
547 1472 -237
547 1535 -10
547 1582 -228
547 2264 -335
547 3174 -290
547 3302 499
547 3700 704
547 4150 -328
547 4407 -928
547 4826 954
548 715 151
548 1128 -869
548 1509 -351
548 3096 764
548 3191 -77
548 4081 -8
548 4746 788
548 4963 -21
549 984 145
549 1643 -671
549 1781 -862
549 2237 935
549 2483 340
549 3891 -11
550 581 574
550 1269 460
550 2910 -26
550 3034 -291
550 3315 -85
550 3660 662
550 4209 -948
550 4419 556
551 1111 342
551 1566 108
551 2679 381
551 2938 -918
551 3116 198
551 3571 358
552 904 201
552 957 545
552 1573 -827
552 2502 -153
552 2526 390
552 2831 -816
552 3992 680
552 4047 -400
552 4069 -435
553 918 -219
553 2221 85
553 2924 -394
553 3343 -633
553 4203 -801
553 4839 -856
554 693 -647
554 1760 631
554 1814 -383
554 1842 -995
554 2933 164
554 3239 881
554 4270 -763
554 4653 -134
554 4658 -899
554 4757 150
555 941 -382
555 1540 -762
555 1925 -930
555 2001 483
555 2489 626
555 3650 688
555 3676 -516
555 3786 -579
555 3979 -259
555 4184 -868
556 1665 -903
556 2048 -264
556 2133 -208
556 2159 -204
556 2471 -174
556 3266 443
556 3630 769
556 4689 360
556 4861 -561
557 1251 86
557 1570 -258
557 2713 47
557 2854 -603
557 4526 345
557 4603 -379
557 4773 -568
558 1224 -436
558 1638 -781
558 2132 -806
558 4093 291
558 4135 -62
558 4423 919
558 4716 422
558 4998 491
559 1706 -475
559 2915 0
559 3474 -154
559 4117 212
559 4205 875
559 4491 -214
560 1226 -947
560 1634 -348
560 2279 858
560 2563 612
560 2935 559
560 3551 867
560 4163 -16
560 4911 -736
561 1092 414
561 1475 811
561 2433 613
561 2753 -558
561 3098 -880
561 3375 855
561 3590 532
561 4294 -987
562 880 -871
562 1068 -235
562 1698 302
562 1990 504
562 2032 260
562 2286 -205
562 2893 908
562 3070 980
562 3198 691
562 4528 51
563 1461 -512
563 1946 -900
563 2135 -176
563 2902 -784
563 4722 773
564 1116 -825
564 1130 -879
564 1361 439
564 2069 31
564 2079 19
564 3144 670
564 3251 -620
564 3641 -781
564 4018 -906
564 4892 886
565 799 912
565 960 919
565 1655 -653
565 1674 418
565 2639 51
565 2897 197
565 3008 -914
565 3114 -406
565 3458 -266
565 4005 -355
566 1854 -790
566 3699 625
566 4097 966
566 4278 434
566 4499 -229
567 958 -350
567 1229 -975
567 1326 78
567 1426 228
567 1494 -115
567 1796 175
567 3344 -733
567 4019 306
567 4713 639
567 4794 692
567 4952 -784
568 804 144
568 926 -214
568 1335 317
568 1625 562
568 1731 -486
568 2708 -574
568 2829 -412
568 3220 -681
568 3582 917
568 4143 -266
568 4985 -596
569 1062 -570
569 1390 45
569 1472 314
569 1507 994
569 3939 -812
569 4202 822
569 4857 -823
570 1614 -355
570 2197 -93
570 3035 229
570 3310 -376
570 3564 510
570 3833 963
570 4617 681
570 4621 519
571 1025 -926
571 1135 -854
571 2128 144
571 2643 925
571 3377 706
571 3522 363
571 4345 -560
572 1127 -990
572 2002 910
572 3324 -286
572 3943 269
572 4484 -995
572 4568 -280
572 4781 -88
573 695 798
573 4110 -325
573 4501 -474
574 622 -311
574 712 582
574 1733 -802
574 2015 -481
574 2071 600
574 2092 997
574 2564 810
574 3401 931
574 4827 -793
575 1181 -705
575 1237 544
575 3304 617
575 3316 -935
575 3427 -28
575 3877 -488
575 3892 -522
575 4559 -918
576 842 446
576 1048 54
576 1247 23
576 2940 441
576 3187 320
576 3279 315
576 3856 -666
576 3989 733
576 4197 -87
576 4900 273
577 1597 303
577 2073 790
577 3630 764
577 4060 157
577 4328 475
577 4803 -354
578 786 520
578 926 625
578 1096 931
578 1518 379
578 1601 498
578 2714 412
578 3220 370
578 4770 764
579 618 -97
579 1306 -553
579 1631 -565
579 2596 -724
579 2997 -825
579 3829 813
580 1538 595
580 1853 392
580 2764 576
580 3075 657
580 4883 213
581 1089 -308
581 2071 -310
581 2486 -691
581 2805 -758
581 2949 -517
581 3139 -889
581 3387 -744
581 3429 296
582 992 -740
582 1247 -338
582 3345 915
582 3677 -578
582 4191 -687
582 4925 -709
583 618 -976
583 1133 965
583 1517 -216
583 1540 -361
583 2236 -967
583 2571 717
583 2919 -388
583 3145 941
583 3386 -219
583 4577 -788
583 4773 -875
583 4854 -71
584 879 233
584 1030 668
584 1057 -1
584 2886 391
584 3461 485
584 3558 -75
584 3579 -315
584 3590 68
584 3622 -123
584 4608 101
584 4793 -927
585 1016 20
585 1694 -961
585 2162 298
585 2277 538
585 2648 752
585 3715 396
586 643 250
586 2320 513
586 4038 -895
586 4123 313
587 734 -629
587 736 999
587 1391 -960
587 3782 802
588 808 232
588 838 -970
588 961 210
588 1017 144
588 1448 -288
588 3179 -631
588 3732 770
588 3973 -359
588 4547 -707
589 845 364
589 1499 678
589 1847 612
589 2158 -549
589 2732 -464
589 3070 -871
589 3648 -955
589 4057 71
589 4165 -508
589 4246 937
589 4263 120
590 1105 610
590 1373 215
590 1397 -655
590 1862 -719
590 2917 302
590 3583 -588
590 3827 -698
590 3871 20
590 4247 464
591 1033 -477
591 1855 -975
591 3002 48
591 3443 -592
591 3939 964
591 4604 94
591 4878 -760
592 654 595
592 1576 703
592 1768 -103
592 2149 -771
592 2768 888
592 2784 -267
592 2891 967
592 3501 14
592 4200 -12
592 4422 -621
593 957 -232
593 1031 409
593 3019 -557
593 3726 -305
593 3881 -381
594 667 969
594 1347 59
594 2535 -428
594 3838 768
594 4290 444
595 800 -154
595 833 900
595 1345 568
595 2275 -620
595 2495 -980
595 2684 986
595 4044 -707
595 4249 -706
595 4409 -238
596 1809 -989
596 2823 -491
596 3197 -570
596 3315 -773
596 3758 -371
596 4806 661
597 2834 195
597 3972 -19
598 1277 650
598 2493 -350
599 1393 218
599 1857 979
599 2433 728
599 2706 686
599 3022 27
599 3031 -657
599 3739 20
599 3798 295
599 4657 -183
600 628 -754
600 1946 43
600 2130 -254
600 2566 -93
600 4378 309
600 4929 -14
601 1135 -630
601 1357 -482
601 3451 449
601 4360 -517
601 4551 -20
601 4688 31
602 1610 -479
602 1621 512
602 1707 -367
602 1911 963
602 2330 -813
602 2388 -872
602 3452 233
603 656 108
603 1637 -199
603 2290 535
603 3021 -878
603 4345 462
604 795 644
604 1313 -487
604 1471 679
604 2240 85
604 2667 -428
604 3404 -547
604 3559 -155
604 3661 950
605 2919 301
605 2985 481
605 3775 321
605 4382 -120
606 1274 369
606 1563 -726
606 1981 799
606 3025 -740
606 3423 -664
607 973 -689
607 1060 996
607 1565 -136
607 1906 664
607 2081 -295
607 2241 -914
607 2606 733
607 3215 808
607 3354 -372
607 4203 558
608 1364 -353
608 1439 -350
608 1557 514
608 2298 393
608 2462 -659
608 2733 -430
608 3791 189
609 1255 553
609 2127 -128
609 2940 164
609 3395 867
609 4894 -593
609 4965 541
610 2945 -707
610 3227 -435
610 3525 683
610 3671 -285
611 1034 841
611 1439 -198
611 1778 -504
611 1810 292
611 3494 235
611 4591 -821
611 4891 -690
612 644 -826
612 852 981
612 1323 278
612 1670 -923
612 1984 -154
612 2758 708
612 3328 -982
612 3664 -822
612 3926 -130
612 4327 -456
612 4982 165
613 1750 -408
613 2119 -393
613 2464 819
613 2781 625
613 3897 -570
613 3981 -557
614 1680 -631
614 2361 -342
614 2662 -677
614 2715 774
614 3106 303
614 3373 166
614 3392 812
614 3572 267
614 4042 -910
614 4493 -66
614 4590 442
614 4755 251
615 1689 -186
615 2612 217
615 3386 946
615 3945 -491
615 4076 -301
615 4721 0
615 4956 955
616 685 46
616 874 -860
616 2644 -965
616 2873 156
617 939 336
617 1324 -536
617 2150 284
617 2231 892
617 2781 -349
617 2819 -528
617 3841 -219
617 3999 -422
617 4311 356
617 4453 -333
617 4464 -718
617 4508 741
618 1584 -266
618 1605 746
618 3063 -634
618 3092 788
618 3364 525
618 3504 -358
618 3675 -911
618 3861 255
618 4507 -350
618 4759 -689
619 1869 -865
619 2471 703
620 748 243
620 1069 -368
620 2130 249
620 2334 -784
620 2608 517
620 2815 819
620 3161 -139
620 4241 -854
621 903 997
621 2647 201
621 2842 -536
621 2921 -220
621 3007 415
621 3464 -979
621 3682 -660
621 4042 -479
622 863 334
622 2863 300
622 3382 571
622 3532 52
622 3779 -483
622 3817 909
623 624 354
623 771 263
623 862 764
623 1947 -687
623 3131 31
623 4125 261
624 670 771
624 2218 -807
624 2380 570
624 2464 563
624 3229 632
624 3521 -912
624 3706 -530
624 3988 -900
624 4487 -151
625 711 561
625 900 -426
625 989 227
625 1200 -976
625 2439 815
625 2549 -781
625 3140 21
625 4473 -717
625 4643 -99
626 1389 306
626 3596 -955
626 4870 -676
626 4971 -100
627 703 -508
627 712 543
627 837 -320
627 2858 -777
627 3393 297
627 3541 -773
627 4117 -529
628 1052 715
628 1259 884
628 1507 232
628 2155 -941
628 2624 -809
628 2655 -7
628 2942 134
628 3810 -702
628 3960 43
628 4239 -677
628 4317 -322
629 1220 200
629 1377 -561
629 1522 -182
629 2503 -366
629 2748 287
629 2872 -422
629 4609 -116
629 4730 545
630 1222 921
630 1650 203
630 1986 442
630 2286 -75
630 2349 -751
630 3133 -362
630 4141 -766
630 4642 -496
631 716 293
631 1868 -925
631 1899 665
631 3847 -308
631 4763 -608
632 837 -904
632 1273 -861
632 1644 477
632 2153 -725
632 2516 581
632 2537 -195
632 3057 208
632 4121 629
633 1387 -892
633 1733 -175
633 2331 186
633 2396 -27
633 2496 -673
633 2589 -431
633 3077 864
633 3866 844
634 1346 -950
634 1507 479
634 2452 -87
634 3206 -87
634 4206 -336
634 4500 505
634 4787 118
634 4941 896
635 1119 -552
635 1306 -882
635 3081 -987
635 3432 628
635 4193 -653
635 4691 951
635 4714 773
636 1242 500
636 2054 -404
636 2125 387
636 2731 928
636 2804 222
636 3318 477
636 4211 -455
636 4641 299
636 4642 -547
637 955 478
637 1260 -360
637 1901 109
637 2267 -237
637 3925 -879
637 3933 -162
637 3982 -773
637 4740 -381
638 1058 -458
638 1123 -570
638 2591 -126
638 2695 329
638 4166 -313
638 4267 -54
638 4318 612
638 4664 -727
639 683 -329
639 1385 -273
639 1941 -891
639 1985 265
639 2056 865
639 2365 963
639 2715 166
639 4107 850
639 4474 583
639 4844 -301
640 1993 935
640 4020 -405
641 643 261
641 1107 -608
641 2022 713
641 3169 -355
641 4194 -382
641 4352 80
642 1145 451
642 2199 809
642 2721 -442
642 3190 112
642 3757 29
642 4343 -934
642 4611 -389
643 1023 697
643 2329 860
643 2904 -802
643 3327 -178
643 3889 294
643 4431 546
643 4861 -421
644 2414 -542
644 2681 357
644 2936 -818
644 3738 -933
644 4617 -491
645 919 73
645 992 5
645 1509 549
645 1852 -20
645 2590 521
645 2714 -392
645 3435 669
645 4193 -171
645 4813 533
646 1313 986
646 1353 61
646 2238 -732
646 3687 -564
646 4169 7
646 4322 -52
646 4577 324
646 4986 -432
646 4993 327
647 661 146
647 1607 992
647 3797 -346
647 4062 10
647 4987 -986
648 842 -41
648 1223 -306
648 1335 -928
648 2232 -925
648 2334 859
648 3120 -778
648 3689 -563
648 3986 -360
648 3992 -174
648 4124 -480
648 4983 -553
649 1302 -96
649 1314 -850
649 1368 930
649 1554 868
649 1581 326
649 1679 -548
649 2290 -977
649 2307 -530
649 2944 231
649 2954 593
649 3109 -330
649 3216 54
649 3303 -320
649 4376 -359
649 4554 83
649 4779 305
650 1245 -837
650 2959 -702
650 3991 540
650 4538 -536
650 4871 458
651 680 -525
651 864 -734
651 886 -233
651 2128 451
651 2720 -261
651 2789 440
651 2910 265
651 3518 904
651 3827 641
652 1260 -211
652 1416 977
652 1876 787
652 2692 -838
652 3118 -714
652 3448 -772
652 4246 -646
652 4872 -263
653 1575 -981
653 1777 150
653 2209 -629
653 2947 -822
653 3188 -325
653 3380 184
653 4696 -691
653 4705 675
654 2291 -929
654 2752 -715
654 2757 350
654 3216 -289
654 3404 -361
654 4368 197
654 4420 -200
654 4498 -122
655 847 -668
655 1877 -718
655 2306 -574
655 2384 132
655 2422 -757
655 3116 199
655 3129 358
655 3268 550
655 4259 -577
655 4289 773
655 4959 -951
656 841 -855
656 1559 -50
656 2042 665
656 2359 318
656 3784 838
656 3943 -744
656 4144 779
656 4534 835
657 1300 -768
657 1523 -310
657 2201 537
657 2350 -896
657 2849 -984
657 4181 -46
657 4230 -295
658 2368 874
658 2726 57
658 4167 -864
658 4262 954
658 4341 -433
658 4386 -214
659 1083 808
659 1092 -503
659 1145 275
659 1384 -230
659 1739 99
659 2066 -841
659 2104 -557
659 2606 -281
659 2726 -404
659 2993 693
659 3524 -295
659 4583 -680
659 4925 563
660 706 -993
660 1242 -781
660 1408 -338
660 1624 -483
660 2027 -848
660 2664 73
660 3438 -699
660 3659 220
660 4422 -910
660 4495 801
660 4746 -698
661 956 -782
661 1135 -767
661 1719 -673
661 1786 396
