Image_Name," Classes(motorcycle, truck, boat, bus, cycle, person, desert, mountains, sea, sunset, trees, sitar, ektara, flutes, tabla, harmonium)",motorcycle,truck,boat,bus,cycle,person,desert,mountains,sea,sunset,trees,sitar,ektara,flutes,tabla,harmonium
image1700.jpg,  person sitar tabla,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
image1701.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1702.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1703.jpg,  sitar harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
image1704.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1705.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1706.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1707.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1708.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1709.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1710.jpg,  sitar tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
image1711.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1712.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1713.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1714.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1715.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1716.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1717.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1718.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1719.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1720.jpg,  sitar tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
image1721.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1722.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1723.jpg,  sitar tabla,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
image1724.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1725.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1726.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1727.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1728.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1729.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1730.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1731.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1732.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1733.jpg,  person trees tabla,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
image1734.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1735.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1736.jpg,  sitar flutes tabla,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
image1737.jpg,  sitar flutes tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
image1738.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1739.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1740.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1741.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1742.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1743.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1744.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1745.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1746.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1747.jpg,  sitar flutes tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
image1748.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1749.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1750.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1751.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1752.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1753.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1754.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1755.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1756.jpg,  sitar tabla,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
image1757.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1758.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1759.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1760.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1761.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1762.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1763.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1764.jpg,  trees tabla,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
image1765.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1766.jpg,  person tabla harmonium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
image1767.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1768.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1769.jpg,  tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
image1770.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1771.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1772.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1773.jpg,  person tabla harmonium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
image1774.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1775.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1776.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1777.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1778.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1779.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1780.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1781.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1782.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1783.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1784.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1785.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1786.jpg,  sitar tabla,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
image1787.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1788.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1789.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1790.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1791.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1792.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1793.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1794.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1795.jpg,  sitar tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
image1796.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1797.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1798.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1799.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1800.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1801.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1802.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1803.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1804.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1805.jpg,  person sitar tabla harmonium,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
image1806.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1807.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1808.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1809.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1810.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1811.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1812.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1813.jpg,  person flutes tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
image1814.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1815.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1816.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1817.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1818.jpg,  sitar flutes tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
image1819.jpg,  sitar tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
image1820.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1821.jpg,  person sitar,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
image1822.jpg,  sitar tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
image1823.jpg,  sitar tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
image1824.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1825.jpg,  person tabla harmonium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
image1826.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1827.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1828.jpg,  person sitar flutes tabla,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
image1829.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1830.jpg,  sitar tabla,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
image1831.jpg,  sitar tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
image1832.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1833.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1834.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1835.jpg,  person sitar tabla,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
image1836.jpg,  ektara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
image1837.jpg,  sitar ektara tabla,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
image1838.jpg,  sitar tabla,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
image1839.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1840.jpg,  sitar ektara tabla,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
image1841.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1842.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1843.jpg,  tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
image1844.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1845.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1846.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1847.jpg,  ektara flutes tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
image1848.jpg,  ektara flutes tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
image1849.jpg,  person flutes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
image1850.jpg,  person sitar tabla harmonium,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
image1851.jpg,  sitar tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
image1852.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1853.jpg,  person ektara,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
image1854.jpg,  ektara flutes tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
image1855.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1856.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1857.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1858.jpg,  ektara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
image1859.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1860.jpg,  person tabla harmonium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
image1861.jpg,  ektara tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
image1862.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1863.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1864.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1865.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1866.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1867.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1868.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1869.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1870.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1871.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1872.jpg,  sitar flutes tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
image1873.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1874.jpg,  person tabla harmonium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
image1875.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1876.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1877.jpg,  sitar tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
image1878.jpg,  sitar tabla,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
image1879.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1880.jpg,  person sitar,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
image1881.jpg,  ektara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
image1882.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1883.jpg,  ektara tabla,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
image1884.jpg,  ektara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
image1885.jpg,  ektara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
image1886.jpg,  ektara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
image1887.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1888.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1889.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1890.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1891.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1892.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1893.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1894.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1895.jpg,  person ektara,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
image1896.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1897.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1898.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1899.jpg,  sitar tabla,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
image1900.jpg,  ektara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
image1901.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1902.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1903.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1904.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1905.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1906.jpg,  person sitar flutes tabla,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
image1907.jpg,  person flutes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
image1908.jpg,  person sitar flutes tabla,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
image1909.jpg,  person tabla harmonium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
image1910.jpg,  tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
image1911.jpg,  person tabla harmonium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
image1912.jpg,  person sitar tabla,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
image1913.jpg,  person sitar flutes tabla,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
image1914.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1915.jpg,  person sitar flutes tabla harmonium,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
image1916.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1917.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1918.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
image1919.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1920.jpg,  sitar tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
image1921.jpg,  sitar tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
image1922.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1923.jpg,  person sitar,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
image1924.jpg,  person harmonium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
image1925.jpg,  sitar ektara flutes tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
image1926.jpg,  person trees tabla,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
image1927.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1928.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
image1929.jpg,  sitar ektara tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
image1930.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1931.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1932.jpg, tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image1933.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
image1934.jpg,  person trees ektara,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
image1935.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1936.jpg,  sitar ektara tabla,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
image1937.jpg,  ektara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
image1938.jpg,  ektara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
image1939.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
image1940.jpg,  person ektara tabla,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
image1941.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1942.jpg,  ektara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
image1943.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1944.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1945.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1946.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1947.jpg,  ektara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
image1948.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image1949.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1950.jpg,  person sitar,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
image1951.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1952.jpg,  person sitar,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
image1953.jpg,  tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1954.jpg,  tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1955.jpg,  harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
image1956.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image1957.jpg,  sitar tabla,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1958.jpg,  sitar flutes tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
image1959.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1960.jpg,  sitar flutes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
image1961.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1962.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1963.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1964.jpg,  sitar ektara tabla,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
image1965.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1966.jpg,  person trees sitar,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
image1967.jpg,  sitar tabla,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1968.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1969.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1970.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1971.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1972.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image1973.jpg,  person ektara,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
image1974.jpg,  ektara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
image1975.jpg,  sitar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
image1976.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image1977.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image1978.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image1979.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image1980.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image1981.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
image1982.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
image1983.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image1984.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
image1985.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
image1986.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image1987.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image1988.jpg,  tabla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image1989.jpg,  person sitar flutes tabla harmonium,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
image1990.jpg,  person tabla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
image1991.jpg,  ektara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
image1992.jpg,  sitar ektara flutes tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
image1993.jpg,  flutes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
image1994.jpg,  person flutes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
image1995.jpg,  tabla harmonium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
