1000 25014
126 176 58
126 206 -66
126 209 96
126 211 14
126 226 -85
126 232 -56
126 263 -26
126 303 14
126 327 -5
126 385 -84
126 429 80
126 443 -16
126 455 -26
126 485 -63
126 491 59
126 509 63
126 527 -92
126 528 80
126 532 17
126 580 93
126 583 -30
126 586 2
126 632 63
126 651 71
126 709 -35
126 721 -96
126 795 12
126 829 -48
126 853 33
126 855 23
126 859 18
126 864 -39
126 870 -10
126 881 -48
126 911 -9
126 926 -81
126 963 85
126 968 40
126 989 -40
127 165 74
127 178 13
127 207 -2
127 250 -77
127 260 88
127 276 40
127 326 35
127 338 3
127 349 90
127 399 -44
127 441 -30
127 444 -58
127 448 56
127 463 88
127 484 47
127 490 -57
127 491 43
127 499 -3
127 562 39
127 566 82
127 587 -39
127 595 75
127 597 -86
127 605 -81
127 633 -11
127 663 58
127 666 -36
127 679 82
127 753 -35
127 819 -17
127 820 74
127 827 -4
127 849 -6
127 852 -89
127 862 -69
127 870 6
127 897 -14
127 906 58
127 966 33
127 986 -65
127 997 3
128 144 -31
128 153 76
128 155 -64
128 175 41
128 178 -72
128 185 58
128 224 6
128 239 47
128 254 23
128 268 -31
128 274 79
128 323 -7
128 335 67
128 344 -92
128 346 1
128 370 -91
128 387 41
128 412 -47
128 430 64
128 435 -32
128 438 -10
128 443 31
128 451 16
128 474 67
128 480 -67
128 481 -99
128 495 -20
128 501 -34
128 523 69
128 559 -68
128 570 -94
128 574 -93
128 580 40
128 613 88
128 616 86
128 631 56
128 633 33
128 640 69
128 660 -55
128 668 71
128 703 39
128 708 -31
128 732 -74
128 747 34
128 760 34
128 771 6
128 773 16
128 788 73
128 875 40
128 889 -49
128 911 -29
128 932 -81
128 951 31
128 953 -70
128 957 22
128 958 43
128 969 -85
128 989 45
129 132 93
129 142 -79
129 216 43
129 256 -63
129 259 76
129 274 45
129 285 -56
129 293 -9
129 339 -3
129 348 -9
129 364 -88
129 367 -53
129 368 71
129 372 66
129 411 90
129 415 -69
129 431 -89
129 474 26
129 475 -40
129 485 47
129 525 34
129 544 36
129 584 60
129 639 89
129 642 27
129 659 -17
129 673 -18
129 732 -26
129 744 -11
129 819 -65
129 835 -93
129 848 67
129 853 -44
129 854 26
129 888 -58
129 908 92
129 916 -89
129 996 -55
130 154 47
130 164 -40
130 188 -89
130 194 -86
130 216 -86
130 223 66
130 243 47
130 247 77
130 251 61
130 253 -54
130 277 -56
130 299 8
130 302 52
130 326 -44
130 343 63
130 392 -69
130 428 -46
130 446 26
130 451 68
130 477 -79
130 491 -48
130 546 -67
130 590 56
130 595 80
130 597 -78
130 608 60
130 619 3
130 628 -4
130 647 -62
130 655 73
130 663 5
130 664 49
130 673 -5
130 697 72
130 698 -31
130 707 13
130 709 85
130 722 -33
130 754 66
130 762 42
130 764 -97
130 778 5
130 782 -75
130 788 -4
130 789 91
130 790 77
130 814 -62
130 886 -40
130 893 93
130 938 -14
130 945 -84
130 951 43
130 994 5
131 140 67
131 145 14
131 148 -69
131 158 54
131 179 84
131 184 33
131 201 -67
131 207 -93
131 212 -40
131 225 51
131 377 -22
131 391 -63
131 406 47
131 416 -17
131 421 95
131 437 -74
131 448 0
131 462 -78
131 493 66
131 495 26
131 507 -34
131 509 74
131 539 -70
131 545 83
131 553 95
131 573 63
131 592 -92
131 594 -84
131 615 -84
131 639 -94
131 648 58
131 692 49
131 700 66
131 701 -77
131 716 -91
131 765 -17
131 785 -54
131 792 -32
131 796 15
131 809 -22
131 867 46
131 869 57
131 881 -39
131 894 81
131 992 24
132 143 -7
132 155 -82
132 169 97
132 176 -64
132 187 71
132 220 81
132 223 -1
132 236 -11
132 261 33
132 337 38
132 352 22
132 439 41
132 472 93
132 547 47
132 587 8
132 646 79
132 663 10
132 680 98
132 687 -78
132 699 -23
132 701 -62
132 724 73
132 728 -50
132 744 -57
132 748 -20
132 750 5
132 767 92
132 804 -93
132 828 59
132 844 -22
132 879 2
132 926 2
132 936 75
132 961 94
132 963 39
132 983 -15
132 992 -97
132 997 -87
133 156 31
133 180 39
133 185 -92
133 199 71
133 201 -64
133 206 -79
133 213 -47
133 235 -59
133 278 -84
133 279 20
133 322 92
133 324 -70
133 332 -38
133 341 -68
133 364 -88
133 367 -93
133 422 47
133 437 14
133 473 32
133 480 -1
133 534 15
133 535 -49
133 584 -16
133 630 9
133 654 -95
133 659 -40
133 702 -46
133 753 17
133 758 -97
133 774 -67
133 795 4
133 804 10
133 834 -90
133 872 -55
133 907 6
133 918 92
133 937 69
133 952 -30
133 969 -76
134 211 55
134 264 -90
134 283 58
134 286 54
134 308 7
134 331 19
134 335 10
134 337 -12
134 371 -35
134 401 -52
134 508 -62
134 520 -52
134 524 -35
134 542 -39
134 556 19
134 560 91
134 567 16
134 571 -45
134 578 71
134 585 -80
134 591 -41
134 592 -78
134 605 94
134 613 -57
134 684 -54
134 717 88
134 727 21
134 736 28
134 766 8
134 780 73
134 794 25
134 799 -2
134 835 52
134 839 92
134 872 -2
134 895 -43
134 925 -14
134 934 66
134 943 -83
134 948 15
134 973 -47
134 975 -49
134 984 5
134 999 59
135 147 72
135 149 -29
135 164 -48
135 171 -87
135 189 -66
135 206 -15
135 216 -88
135 267 -59
135 271 -48
135 279 -31
135 290 23
135 291 69
135 316 41
135 353 15
135 359 55
135 362 -86
135 376 -26
135 380 -48
135 381 -31
135 504 15
135 536 -95
135 576 -8
135 619 -89
135 640 -92
135 645 -5
135 650 -4
135 665 94
135 673 -59
135 677 25
135 710 -47
135 713 92
135 716 46
135 735 98
135 753 95
135 791 82
135 815 -56
135 861 -93
135 867 37
135 906 -73
135 909 -33
135 910 -60
135 911 44
135 918 -57
135 942 -57
135 960 -71
135 962 -54
136 151 77
136 195 -85
136 212 23
136 228 -57
136 230 -65
136 254 -67
136 261 -76
136 267 -15
136 294 -44
136 303 -22
136 306 6
136 312 0
136 372 -30
136 412 -51
136 424 10
136 426 -73
136 460 -86
136 507 -37
136 540 68
136 576 -71
136 612 -81
136 631 17
136 634 85
136 638 -65
136 662 -22
136 663 -40
136 696 31
136 713 34
136 732 18
136 794 -65
136 798 39
136 820 24
136 838 45
136 839 -83
136 843 -66
136 853 -72
136 855 -77
136 858 15
136 860 35
136 866 80
136 890 -33
136 894 26
136 945 -90
136 947 92
136 950 -91
136 956 -75
137 150 68
137 157 71
137 225 10
137 272 -59
137 283 -6
137 290 -34
137 296 -42
137 302 33
137 344 -98
137 381 -33
137 423 -24
137 467 -13
137 504 33
137 519 -26
137 564 24
137 582 -86
137 609 24
137 625 64
137 628 -13
137 635 -6
137 665 74
137 750 5
137 751 27
137 766 -95
137 840 90
137 846 35
137 852 71
137 871 0
137 873 -55
137 917 -5
137 920 -77
137 926 64
137 971 -9
138 145 92
138 149 41
138 154 95
138 188 62
138 202 -25
138 213 79
138 225 28
138 226 -3
138 230 75
138 237 -11
138 247 50
138 278 -94
138 280 68
138 285 2
138 333 49
138 357 -53
138 386 -24
138 390 -10
138 419 -17
138 429 -93
138 441 9
138 450 -84
138 461 43
138 475 27
138 488 48
138 494 78
138 519 19
138 556 -82
138 604 24
138 610 -55
138 669 47
138 686 -9
138 692 36
138 715 -85
138 728 -62
138 735 19
138 780 34
138 786 26
138 789 -13
138 791 -11
138 796 -7
138 817 2
138 836 -31
138 910 62
138 913 -54
138 933 -29
138 955 72
138 968 8
138 980 -19
138 983 85
138 997 -47
139 145 26
139 155 78
139 168 0
139 171 70
139 173 23
139 187 26
139 192 21
139 200 96
139 240 0
139 276 13
139 297 3
139 312 54
139 337 43
139 358 -1
139 361 -22
139 384 -91
139 396 -26
139 404 21
139 451 -62
139 527 67
139 545 -97
139 592 -17
139 626 42
139 670 14
139 681 58
139 769 -30
139 783 -24
139 812 -86
139 830 -36
139 846 -38
139 859 -76
139 865 23
139 872 6
139 889 -15
139 909 -84
139 923 41
139 932 -75
139 961 42
139 962 46
140 183 10
140 197 -65
140 209 34
140 231 35
140 233 -77
140 287 28
140 317 -25
140 412 37
140 448 -35
140 487 -92
140 494 -69
140 497 16
140 504 89
140 531 -60
140 533 30
140 540 -51
140 563 -39
140 584 48
140 602 -42
140 615 87
140 630 12
140 664 66
140 686 -8
140 717 -54
140 721 -20
140 724 -56
140 730 15
140 745 -78
140 752 25
140 755 88
140 761 -92
140 771 -60
140 773 69
140 783 -62
140 788 91
140 789 -7
140 800 73
140 819 -92
140 856 31
140 916 60
140 927 94
140 940 1
140 963 -85
141 168 54
141 181 56
141 186 1
141 193 10
141 217 85
141 234 -42
141 252 39
141 292 -81
141 314 11
141 327 -12
141 339 -80
141 381 -19
141 409 44
141 417 28
141 418 94
141 423 41
141 426 98
141 447 -29
141 464 39
141 514 59
141 536 19
141 538 42
141 580 22
141 618 25
141 652 -8
141 667 -24
141 673 93
141 675 -71
141 710 96
141 731 47
141 755 -58
141 827 -64
141 855 73
141 865 -14
141 873 -73
141 907 31
141 921 35
141 966 -8
141 983 15
142 144 29
142 145 -65
142 146 73
142 149 48
142 155 -39
142 162 93
142 221 -87
142 233 5
142 245 22
142 278 88
142 298 -55
142 301 -55
142 302 -97
142 329 92
142 336 78
142 352 91
142 355 86
142 358 -47
142 476 -96
142 499 90
142 523 -78
142 555 -95
142 568 -21
142 573 62
142 606 12
142 667 -75
142 686 80
142 696 -53
142 701 -7
142 705 41
142 709 2
142 748 49
142 773 5
142 802 -35
142 831 16
142 839 52
142 847 -7
142 894 14
142 925 -50
142 941 -47
142 961 -67
142 999 48
143 144 -10
143 160 -87
143 161 61
143 198 -44
143 211 -82
143 246 -5
143 299 80
143 304 -25
143 321 -99
143 343 -2
143 365 -49
143 392 78
143 395 0
143 405 48
143 431 92
143 440 14
143 448 9
143 471 -27
143 478 74
143 491 44
143 501 -28
143 505 79
143 524 -93
143 546 -51
143 557 35
143 560 92
143 596 14
143 602 0
143 609 -39
143 610 66
143 671 60
143 674 0
143 696 3
143 716 73
143 719 22
143 729 -59
143 736 -56
143 750 -70
143 768 70
143 786 29
143 798 24
143 802 95
143 826 3
143 873 -78
143 887 88
143 893 45
143 926 -21
143 936 23
143 939 60
143 990 11
143 991 38
143 993 -76
143 995 -41
144 150 53
144 162 49
144 164 17
144 224 -42
144 225 72
144 238 -45
144 300 -51
144 310 12
144 313 -50
144 326 41
144 347 -17
144 373 26
144 384 19
144 393 2
144 432 42
144 517 -85
144 521 71
144 565 -38
144 586 -76
144 589 -9
144 595 -79
144 607 -97
144 613 94
144 615 4
144 619 -81
144 661 61
144 697 -85
144 737 -12
144 780 52
144 819 19
144 836 73
144 846 63
144 873 -81
144 880 -19
144 895 3
144 899 -52
144 907 37
144 921 -99
144 935 -10
144 947 -73
144 981 -66
145 149 -72
145 185 -80
145 191 -42
145 198 -51
145 259 21
145 262 21
145 282 40
145 336 37
145 371 -67
145 477 -26
145 486 -69
145 496 44
145 622 92
145 628 -36
145 637 45
145 671 -26
145 684 17
145 727 38
145 729 39
145 790 15
145 796 91
145 817 -99
145 831 -37
145 837 26
145 842 -32
145 886 27
145 887 39
145 890 -91
145 891 -21
145 909 23
145 931 -21
145 981 28
145 982 -90
146 177 -30
146 179 -39
146 186 -70
146 211 85
146 252 -8
146 253 69
146 292 -75
146 366 19
146 378 -9
146 456 -97
146 467 80
146 514 -27
146 533 54
146 542 33
146 552 -72
146 566 -29
146 577 22
146 581 63
146 583 -22
146 590 -79
146 607 95
146 613 86
146 644 78
146 656 -35
146 688 28
146 701 -75
146 709 -1
146 724 19
146 728 21
146 835 -82
146 847 7
146 860 -79
146 879 -90
146 902 69
146 903 20
146 905 -86
146 914 -54
146 939 -61
146 969 -23
146 977 36
146 984 51
146 997 38
147 148 -96
147 153 -23
147 155 -36
147 156 2
147 193 -39
147 203 92
147 211 83
147 255 30
147 275 88
147 282 90
147 315 52
147 322 -24
147 342 -20
147 373 12
147 376 54
147 391 -74
147 411 94
147 416 29
147 436 -12
147 454 -58
147 487 75
147 492 -20
147 513 -80
147 525 41
147 564 7
147 575 -31
147 589 -2
147 593 81
147 594 72
147 599 3
147 684 -4
147 718 -94
147 834 -15
147 836 23
147 853 40
147 906 12
147 910 98
147 971 -71
147 997 30
148 161 25
148 173 82
148 192 74
148 194 9
148 228 -63
148 243 -52
148 264 -34
148 280 66
148 299 22
148 308 -17
148 341 25
148 360 -53
148 382 -8
148 419 -53
148 427 32
148 469 54
148 489 -26
148 503 22
148 516 -69
148 561 58
148 566 -98
148 570 10
148 572 -10
148 574 -55
148 584 42
148 620 -4
148 661 -75
148 717 67
148 722 2
148 726 10
148 753 83
148 788 17
148 828 37
148 850 -87
148 860 -90
148 866 -44
148 872 36
148 873 -99
148 877 -4
148 901 96
148 944 68
148 953 40
148 956 48
148 964 36
148 971 13
148 975 -90
148 981 -10
148 989 -55
149 160 40
149 183 24
149 192 95
149 202 59
149 225 90
149 232 91
149 286 -70
149 290 52
149 295 32
149 312 -95
149 355 14
149 363 81
149 369 18
149 377 67
149 384 -6
149 390 -59
149 442 -9
149 446 98
149 463 -8
149 467 -36
149 481 14
149 522 20
149 557 -86
149 576 -82
149 581 84
149 621 22
149 638 55
149 647 31
149 650 -15
149 696 -89
149 716 -69
149 758 -87
149 797 -25
149 829 25
149 863 -17
149 906 -7
149 958 90
149 977 -14
150 158 94
150 161 -57
150 186 -8
150 202 20
150 223 12
150 229 -11
150 348 -70
150 371 6
150 397 -25
150 401 25
150 423 19
150 430 59
150 441 96
150 447 -29
150 450 74
150 455 51
150 481 38
150 489 -71
150 496 5
150 544 94
150 545 2
150 546 -70
150 571 58
150 580 95
150 602 3
150 624 2
150 626 66
150 635 8
150 698 -76
150 718 -86
150 753 12
150 773 -35
150 774 22
150 805 90
150 831 71
150 835 -91
150 866 -68
150 868 -35
150 873 91
150 879 -70
150 910 71
150 914 -29
150 942 -67
150 971 -34
150 981 -83
151 166 -60
151 183 41
151 184 72
151 207 0
151 210 56
151 219 -14
151 246 23
151 251 0
151 257 -69
151 323 -75
151 335 34
151 348 -23
151 355 -33
151 394 -91
151 450 -28
151 503 -37
151 510 25
151 515 -28
151 528 -94
151 538 -76
151 546 45
151 553 -98
151 570 79
151 572 -66
151 608 62
151 623 -1
151 656 -67
151 662 17
151 678 92
151 690 -53
151 711 88
151 712 -4
151 744 -37
151 751 69
151 775 35
151 808 72
151 864 -61
151 869 81
151 895 84
151 939 10
151 947 -31
151 953 72
151 996 70
152 167 93
152 189 -58
152 214 -14
152 276 -47
152 299 46
152 344 65
152 463 -83
152 468 -17
152 520 19
152 524 78
152 528 -91
152 530 -19
152 552 67
152 555 -57
152 557 -66
152 569 11
152 573 36
152 577 -33
152 596 -40
152 609 -3
152 646 94
152 651 64
152 667 -77
152 720 -69
152 725 -96
152 726 -58
152 742 -21
152 747 0
152 754 72
152 765 86
152 766 18
152 773 39
152 783 34
152 811 -90
152 815 92
152 845 -48
152 856 91
152 868 -44
152 887 18
152 946 67
152 973 -16
152 979 1
153 173 -98
153 191 -46
153 195 26
153 227 -35
153 259 -77
153 270 72
153 273 -25
153 274 -65
153 298 44
153 300 -98
153 341 25
153 362 15
153 463 -35
153 464 -5
153 479 -87
153 506 -51
153 508 3
153 509 23
153 512 -43
153 554 78
153 570 21
153 571 -70
153 588 29
153 606 -60
153 624 31
153 633 80
153 681 -9
153 694 77
153 739 96
153 741 7
153 757 7
153 780 -99
153 801 10
153 802 87
153 846 -26
153 863 97
153 870 -68
153 902 -46
153 924 1
153 959 13
153 966 -48
153 975 -23
154 177 8
154 212 -3
154 217 99
154 223 -52
154 252 -77
154 289 -15
154 315 40
154 333 -50
154 355 -48
154 361 14
154 429 4
154 438 -83
154 440 43
154 442 47
154 450 62
154 463 94
154 498 26
154 520 21
154 548 50
154 571 45
154 576 -69
154 594 0
154 615 -25
154 626 -86
154 662 4
154 666 -10
154 702 15
154 711 -78
154 762 35
154 782 19
154 801 76
154 829 -52
154 853 -73
154 858 74
154 881 46
154 883 -98
154 956 89
154 961 99
154 965 54
154 972 81
154 977 12
154 978 4
154 984 -33
154 998 10
155 171 95
155 180 28
155 188 19
155 193 -82
155 203 59
155 209 20
155 221 45
155 238 59
155 252 5
155 267 -57
155 281 -79
155 324 -91
155 327 55
155 378 -1
155 385 16
155 420 12
155 433 -62
155 440 -92
155 441 26
155 444 52
155 449 -4
155 464 -10
155 474 66
155 493 -17
155 505 64
155 517 6
155 553 81
155 571 82
155 592 38
155 611 -62
155 618 45
155 625 63
155 701 -77
155 709 -46
155 717 80
155 721 -78
155 744 77
155 748 -42
155 780 -28
155 795 -32
155 816 -87
155 824 -39
155 845 19
155 871 -31
155 901 9
155 932 -92
155 935 90
155 948 -53
155 953 -14
155 987 9
156 159 55
156 166 -55
156 187 21
156 197 74
156 239 20
156 325 25
156 328 22
156 340 0
156 342 -85
156 351 -68
156 419 -33
156 427 -58
156 431 25
156 452 27
156 455 0
156 472 86
156 509 39
156 520 7
156 532 -15
156 569 1
156 595 64
156 658 -20
156 698 87
156 758 17
156 763 -39
156 778 60
156 821 10
156 849 61
156 869 17
156 882 -51
156 888 60
156 894 95
156 985 70
156 992 -28
157 173 58
157 178 -63
157 214 44
157 230 -83
157 268 -49
157 280 22
157 334 1
157 345 -63
157 379 -87
157 380 65
157 405 -19
157 423 67
157 430 54
157 454 -27
157 477 49
157 508 41
157 548 -58
157 599 9
157 634 84
157 636 94
157 643 -88
157 690 19
157 704 0
157 745 -31
157 767 96
157 770 -2
157 774 -6
157 782 -44
157 802 -57
157 833 -1
157 858 -25
157 882 -68
157 886 76
157 896 42
157 906 -30
157 910 -49
157 919 60
157 976 23
157 977 82
157 985 -28
158 163 85
158 172 -19
158 186 -71
158 188 11
158 193 -64
158 234 90
158 269 -19
158 280 -50
158 306 36
158 366 -51
158 382 -43
158 390 -25
158 394 52
158 412 -30
158 423 86
158 433 -56
158 438 -25
158 439 -83
158 454 -34
158 492 -14
158 499 -96
158 513 82
158 549 5
158 577 98
158 583 65
158 613 9
158 622 -72
158 645 47
158 655 -12
158 673 -42
158 686 -20
158 700 31
158 732 -3
158 734 -83
158 759 -47
158 764 -46
158 777 90
158 784 -93
158 796 11
158 853 96
158 854 11
158 855 59
158 864 -37
158 902 -84
158 916 25
158 925 -84
158 926 18
158 936 75
158 960 68
158 987 -44
159 163 77
159 218 -12
159 247 42
159 252 -25
159 257 86
159 263 -24
159 267 -15
159 272 -91
159 279 73
159 319 -54
159 324 39
159 331 94
159 342 94
159 368 -62
159 387 81
159 408 -97
159 455 27
159 462 -97
159 477 -68
159 511 36
159 520 -61
159 532 -6
159 548 -76
159 550 -78
159 568 49
159 592 65
159 596 93
159 599 0
159 616 5
159 653 3
159 679 98
159 692 -70
159 715 75
159 757 9
159 790 4
159 807 8
159 833 16
159 850 53
159 865 -85
159 869 63
159 888 -52
159 918 -43
159 926 66
159 940 -94
159 948 -59
159 996 -86
160 213 -73
160 238 -40
160 270 -4
160 272 -5
160 273 81
160 291 -12
160 295 46
160 318 27
160 329 12
160 403 51
160 405 23
160 407 66
160 457 -50
160 498 27
160 510 24
160 511 -25
160 538 83
160 546 -99
160 558 45
160 564 17
160 578 84
160 613 -3
160 616 26
160 637 -10
160 670 -71
160 671 34
160 674 37
160 720 3
160 738 -38
160 744 -1
160 757 -18
160 778 -55
160 797 55
160 810 -88
160 824 -90
160 826 -29
160 841 -67
160 873 -36
160 881 0
160 890 -12
160 928 8
160 939 42
160 948 -41
160 981 -45
161 193 -82
161 196 74
161 202 0
161 203 -93
161 261 -85
161 273 -3
161 307 21
161 316 25
161 331 -70
161 334 -55
161 349 59
161 360 -90
161 371 28
161 372 -80
161 434 -36
161 471 -79
161 516 -81
161 522 63
161 535 -29
161 556 92
161 584 -79
161 590 -13
161 609 -78
161 632 3
161 649 -20
161 665 -97
161 710 -66
161 747 90
161 762 -94
161 785 18
161 790 2
161 798 40
161 815 2
161 817 -59
161 839 -14
161 843 71
161 848 -91
161 855 84
161 882 -75
161 905 -52
161 911 -12
161 924 98
161 929 -57
161 947 -46
161 964 -23
162 178 93
162 214 2
162 243 -92
162 252 55
162 266 -49
162 297 65
162 316 -13
162 340 -7
162 371 -38
162 383 -8
162 393 -74
162 395 62
162 411 86
162 428 -81
162 431 -45
162 443 17
162 448 58
162 486 19
162 491 24
162 495 -19
162 519 29
162 529 -58
162 531 -6
162 623 60
162 624 86
162 640 45
162 649 -58
162 673 -16
162 698 7
162 703 40
162 737 -92
162 749 -10
162 750 -29
162 769 -40
162 821 -55
162 823 3
162 830 20
162 863 39
162 895 31
162 913 -15
162 923 16
162 950 78
162 957 0
162 969 -81
162 974 12
162 981 -47
162 984 -63
163 208 48
163 213 -3
163 214 -25
163 216 -51
163 220 98
163 245 -23
163 251 -79
163 268 -16
163 278 79
163 280 -54
163 284 -92
163 297 44
163 298 65
163 311 -72
163 323 57
163 326 -3
163 359 -86
163 360 31
163 383 50
163 399 -64
163 417 -60
163 453 -11
163 455 82
163 476 -71
163 478 75
163 481 21
163 484 -33
163 492 -18
163 511 46
163 523 -83
163 529 -34
163 589 -94
163 610 54
163 612 -50
163 639 71
163 641 80
163 722 -70
163 730 93
163 738 96
163 802 78
163 805 -24
163 831 -24
163 846 -3
163 856 39
163 896 46
163 974 -47
164 232 -83
164 241 64
164 251 92
164 254 50
164 255 -43
164 288 58
164 311 51
164 314 -73
164 397 -5
164 452 -94
164 500 32
164 501 -39
164 633 82
164 634 -65
164 635 65
164 662 98
164 671 26
164 678 52
164 682 -11
164 685 -50
164 715 -19
164 742 39
164 765 -46
164 777 -23
164 932 -34
164 974 -87
165 170 -6
165 202 19
165 269 -33
165 276 34
165 297 -84
165 302 -37
165 415 -69
165 423 -37
165 431 86
165 495 26
165 508 -87
165 518 -8
165 527 -47
165 540 -51
165 566 -3
165 574 -62
165 576 15
165 610 31
165 631 -48
165 651 -22
165 661 -74
165 757 -39
165 765 -42
165 767 -44
165 779 74
165 811 -84
165 838 37
165 839 -48
165 868 0
165 875 -89
165 890 97
165 892 99
165 931 -7
165 937 -1
165 947 74
165 992 -56
165 997 88
166 179 78
166 193 -44
166 212 -1
166 276 7
166 288 8
166 345 -89
166 354 82
166 357 11
166 358 -26
166 361 38
166 366 -95
166 379 62
166 395 89
166 413 -54
166 423 0
166 431 -79
166 433 -5
166 435 -9
166 464 74
166 468 34
166 478 48
166 479 -14
166 492 -18
166 520 61
166 521 51
166 542 1
166 560 95
166 564 97
166 589 50
166 658 70
166 672 30
166 716 -13
166 740 -79
166 776 -87
166 802 -38
166 811 58
166 836 33
166 838 -36
166 845 -47
166 875 74
166 879 -47
166 880 93
166 890 13
166 913 57
166 944 -38
166 967 -86
166 976 -18
166 978 -95
166 982 -27
167 258 -55
167 260 85
167 267 -23
167 279 -4
167 296 -97
167 314 -80
167 421 -84
167 426 -71
167 435 -75
167 461 -81
167 464 -95
167 465 88
167 468 68
167 494 41
167 540 90
167 547 1
167 569 15
167 581 -19
167 590 -40
167 618 -77
167 666 59
167 669 84
167 670 -54
167 690 84
167 694 35
167 701 -15
167 710 19
167 731 53
167 767 9
167 797 4
167 808 -25
167 877 1
167 948 -82
167 952 -32
167 954 -59
167 958 72
167 961 43
167 988 25
167 990 25
168 172 65
168 200 -84
168 229 88
168 247 64
168 273 -22
168 288 -67
168 312 -13
168 341 56
168 354 -23
168 369 52
168 376 32
168 433 96
168 474 -25
168 482 -9
168 485 15
168 512 -70
168 525 -97
168 547 -84
168 554 -99
168 581 65
168 592 10
168 606 -46
168 630 92
168 665 57
168 669 35
168 746 -56
168 770 -47
168 789 40
168 814 88
168 827 -35
168 898 -26
168 929 -59
168 942 -74
168 952 6
168 953 -26
168 957 -18
168 962 -26
169 180 67
169 196 -36
169 205 14
169 264 -40
169 276 -13
169 288 48
169 301 -33
169 325 94
169 335 -11
169 340 24
169 346 -71
169 348 -86
169 359 -81
169 388 -41
169 389 4
169 400 35
169 421 20
169 423 -29
169 426 13
169 463 78
169 505 -30
169 513 60
169 552 44
169 553 -96
169 554 -14
169 567 -30
169 568 90
169 589 -32
169 623 12
169 680 56
169 684 -37
169 686 65
169 701 -60
169 720 22
169 724 -11
169 727 -70
169 749 -40
169 817 56
169 821 -10
169 832 -46
169 866 -15
169 874 88
169 876 -72
169 915 -69
169 932 -24
169 940 -56
170 177 93
170 194 41
170 202 58
170 209 16
170 263 -47
170 267 -3
170 310 -8
170 314 31
170 342 64
170 354 58
170 355 83
170 356 -45
170 357 -96
170 358 4
170 361 -56
170 364 -60
170 372 89
170 437 33
170 490 90
170 503 25
170 532 92
170 533 -58
170 537 29
170 577 -86
170 585 95
170 597 71
170 602 69
170 608 49
170 614 81
170 630 62
170 654 -15
170 679 -48
170 691 -77
170 705 87
170 739 -85
170 761 -50
170 779 84
170 797 60
170 799 -47
170 811 -60
170 813 67
170 818 -21
170 819 -73
170 842 -84
170 849 -61
170 860 10
170 869 -86
170 895 -82
170 905 -51
170 920 24
170 929 4
170 956 2
170 968 -76
170 981 29
170 984 17
171 195 -10
171 199 -33
171 236 86
171 285 23
171 309 -82
171 315 44
171 336 -64
171 346 86
171 376 68
171 386 -64
171 424 0
171 443 -86
171 454 59
171 466 -39
171 467 61
171 470 77
171 483 -90
171 514 4
171 536 24
171 569 -22
171 577 -46
171 608 58
171 637 92
171 639 26
171 677 -43
171 702 46
171 760 -48
171 767 -50
171 829 -23
171 848 76
171 852 66
171 865 -27
171 868 63
171 875 13
171 887 99
171 892 30
171 893 4
171 898 64
171 930 -17
171 984 -59
172 204 54
172 260 -81
172 285 63
172 313 47
172 337 72
172 352 51
172 377 2
172 381 -59
172 385 16
172 394 95
172 416 57
172 474 73
172 476 -67
172 486 -62
172 488 87
172 534 -21
172 575 -27
172 579 73
172 594 38
172 604 -56
172 614 44
172 635 24
172 641 32
172 667 -53
172 685 56
172 688 68
172 742 -94
172 750 -10
172 761 -98
172 768 4
172 821 -29
172 829 72
172 832 -94
172 883 88
172 928 -94
172 955 69
172 970 -17
172 976 -57
172 999 20
173 177 -80
173 182 -23
173 183 -47
173 217 -9
173 241 70
173 245 74
173 258 -61
173 263 -80
173 270 75
173 273 37
173 351 -66
173 357 6
173 367 45
173 374 -6
173 380 -28
173 384 -4
173 399 -83
173 415 42
173 430 87
173 443 -80
173 451 -31
173 461 75
173 476 -60
173 507 -84
173 510 52
173 548 -33
173 574 10
173 576 72
173 579 48
173 600 48
173 672 16
173 702 42
173 713 50
173 731 -82
173 753 19
173 780 -86
173 812 -73
173 830 -43
173 898 54
173 899 -97
173 917 92
173 921 70
173 922 -67
173 950 80
173 952 19
173 956 50
174 184 90
174 266 -58
174 267 -98
174 293 -56
174 298 35
174 309 14
174 388 22
174 421 36
174 491 0
174 514 13
174 523 22
174 538 94
174 547 -54
174 552 -72
174 576 -23
174 580 80
174 595 87
174 625 67
174 634 -79
174 640 25
174 653 21
174 666 -82
174 701 64
174 711 12
174 715 -52
174 718 -55
174 733 83
174 748 -32
174 753 21
174 779 -23
174 820 12
174 821 20
174 827 44
174 829 -55
174 847 85
174 850 -94
174 881 31
174 901 -80
174 911 34
174 952 -38
174 969 81
174 972 -7
174 973 -22
175 176 19
175 187 71
175 193 -48
175 198 -74
175 199 -95
175 217 80
175 242 29
175 260 12
175 263 -86
175 270 94
175 274 25
175 276 -62
175 277 -54
175 306 76
175 309 67
175 310 -58
175 313 59
175 348 -64
175 353 -8
175 357 73
175 376 29
175 386 -4
175 395 -39
175 397 89
175 458 -7
175 463 65
175 480 93
175 495 -44
175 496 4
175 501 -18
175 518 53
175 523 88
175 570 82
175 585 56
175 624 -53
175 640 -98
175 656 63
175 661 61
175 675 61
175 685 -34
175 690 24
175 715 -18
175 717 50
175 730 -26
175 739 89
175 758 -47
175 779 77
175 782 32
175 816 82
175 858 -25
175 885 -6
175 893 46
175 902 34
175 914 87
175 928 74
