5000 21528
570 1028 672
570 1330 679
570 1367 758
570 2001 852
570 2307 431
570 3326 28
570 3731 594
570 3821 590
570 4686 906
570 4803 567
571 936 702
571 1101 386
571 1372 485
571 2107 631
571 2940 825
571 2992 306
571 3206 533
571 3460 403
571 3582 698
571 4841 977
572 1312 460
572 1796 284
572 3326 916
572 3378 310
572 3691 18
572 4706 482
573 1703 59
573 2882 506
573 2965 387
573 3159 429
573 3288 962
573 3684 151
573 3782 977
573 3954 867
574 784 238
574 1280 165
574 1612 225
574 2249 983
574 2579 832
574 3625 20
574 4246 846
574 4801 704
575 731 146
575 803 764
575 1007 711
575 1313 156
575 2226 693
575 2409 941
575 2719 211
575 2792 525
575 3923 391
575 4025 118
575 4431 856
575 4681 791
575 4726 902
576 1414 866
576 2269 510
576 2438 819
576 2446 491
576 2810 935
576 2865 109
576 2942 541
576 3414 541
576 3578 870
576 3645 221
576 3900 376
576 4716 675
577 1416 99
577 1527 372
577 2184 420
577 4259 224
577 4309 988
577 4475 546
578 972 235
578 1203 913
578 2288 582
578 4086 90
578 4127 652
579 803 709
579 1364 865
579 2039 289
579 3710 135
579 3807 894
579 4233 258
579 4455 467
579 4501 227
579 4861 289
579 4966 586
580 1119 125
580 2654 572
580 3258 782
580 3577 79
580 4882 603
580 4914 42
581 776 775
581 2669 783
581 2762 210
581 2848 163
581 2926 710
581 4172 351
581 4265 674
581 4304 329
581 4816 831
582 2022 845
582 3049 975
582 3397 763
582 3582 251
582 4391 488
582 4915 825
583 1754 842
583 2837 692
583 2955 997
583 3143 474
583 3158 108
584 1890 986
584 2426 27
584 2601 615
584 3532 911
584 3660 806
584 3826 900
584 4462 822
585 758 682
585 915 140
585 938 839
585 969 341
585 1337 251
585 2591 862
585 3037 330
585 3670 287
585 4535 75
586 1097 426
586 1538 992
586 1564 77
586 2609 532
586 2638 939
587 682 821
587 1679 942
587 1737 744
587 2126 231
588 702 516
588 1521 299
588 1704 568
588 2648 662
588 2677 417
588 2769 502
588 3517 308
588 4304 63
588 4405 594
589 1459 982
589 1918 673
589 2898 206
589 2905 455
589 3164 79
589 4340 7
589 4548 61
589 4681 330
590 1930 33
590 1986 249
590 2024 171
590 2100 204
590 2581 985
590 2720 382
590 2751 338
590 3570 793
590 4303 560
591 1655 212
591 1884 362
591 2614 762
591 3760 892
591 3855 891
591 4117 967
592 635 868
592 2738 797
592 2883 351
592 2922 596
592 3515 740
592 3546 801
592 3917 339
592 3944 980
592 4621 922
593 1312 987
593 2875 771
593 3189 453
593 3768 947
594 3016 601
594 3756 75
594 4088 325
594 4385 545
595 1307 47
595 1924 233
595 2799 562
595 3514 143
595 4197 570
595 4589 77
596 1155 844
596 1633 878
596 2897 977
596 3117 704
596 3695 352
596 3711 659
596 4978 689
597 918 402
597 1144 971
597 1221 797
597 1454 234
597 2389 988
597 2626 912
597 2728 571
597 2996 562
597 4869 90
598 946 705
598 1477 871
598 1772 602
598 1806 622
598 2450 763
598 2848 417
598 2864 713
598 3984 895
598 4917 550
599 893 653
599 1179 142
599 4559 810
600 634 778
600 1631 933
600 2028 700
600 2098 64
600 2621 779
600 3435 817
600 3509 82
600 3864 410
600 3873 656
600 4675 511
601 889 694
601 954 965
601 1012 243
601 1907 538
601 1910 85
601 2249 562
601 3657 813
601 3808 28
601 4551 306
602 936 42
602 2405 559
602 2770 737
602 3442 661
602 3504 789
602 3990 483
603 917 968
603 1174 31
603 2182 321
603 3168 665
603 3409 659
603 4503 752
603 4852 571
604 958 923
604 1791 312
604 2442 747
604 2785 739
604 3349 195
604 3393 640
604 4069 979
604 4129 703
604 4343 166
605 962 922
605 1239 344
605 2550 581
605 2682 139
605 2910 322
606 829 932
606 1252 579
606 1740 427
606 2372 992
606 2518 891
606 2732 545
606 2840 670
606 2875 17
606 2895 954
606 4016 87
606 4195 377
607 655 928
607 1076 559
607 1515 73
607 2603 815
607 3359 487
607 3769 256
607 4059 166
607 4313 769
608 1490 347
608 1654 128
608 1697 75
608 2125 481
608 2306 922
608 2560 374
609 860 119
609 3822 410
609 4320 166
609 4597 822
609 4756 304
610 1526 968
610 1718 574
610 2694 436
610 3432 62
610 3837 415
610 4645 96
611 1570 333
611 1695 184
611 1827 867
611 2292 240
611 2517 35
611 3108 452
611 3553 18
611 3764 51
611 3815 289
611 4188 800
612 1976 174
612 4387 92
613 1588 526
613 2036 513
613 2535 704
613 2831 463
613 3225 206
613 3621 158
613 4857 684
613 4963 949
614 1600 448
614 1830 782
614 1955 239
614 2058 405
614 2279 287
614 2555 905
614 2566 828
614 3058 452
614 3351 703
614 3438 369
614 4008 869
614 4175 391
614 4570 935
615 756 940
615 1359 62
615 1523 825
615 1892 35
615 2458 488
615 2480 949
615 2688 293
615 3818 230
615 3850 851
616 1184 220
616 1444 631
616 1651 765
616 2117 616
616 2386 86
616 3360 972
617 1055 684
617 2967 494
617 3716 475
617 3867 324
618 861 894
618 1194 21
618 1598 781
618 2340 671
618 2801 937
619 644 146
619 997 100
619 1306 814
619 1381 881
619 1558 188
619 2097 337
619 2296 945
619 3744 349
620 809 217
620 1677 212
620 1929 530
620 2134 367
620 3041 359
620 3420 296
620 3567 227
620 4212 640
620 4496 648
621 667 392
621 961 447
621 1421 171
621 1459 792
621 1539 215
621 2144 703
621 2418 971
621 2719 571
621 3048 991
621 3328 921
621 3632 727
621 4470 131
621 4533 789
622 775 73
622 945 688
622 1429 462
622 3777 176
622 4147 666
623 1187 315
623 2833 159
623 2945 850
623 3342 381
623 4452 401
623 4715 636
623 4784 447
624 839 252
624 1704 829
624 1712 596
624 2757 449
624 3712 671
624 3782 247
625 1925 152
625 2144 809
625 2273 55
625 2524 752
625 2602 954
625 2765 120
625 3134 802
625 3380 277
625 4547 615
625 4558 681
626 1206 766
626 1482 856
626 1495 71
626 1767 586
626 2627 991
626 2946 354
626 3832 249
626 4913 508
626 4937 379
627 789 777
627 1515 416
627 1942 473
627 2000 511
627 2637 918
627 3230 126
627 4314 589
627 4342 254
627 4442 638
627 4585 162
628 2480 809
628 2498 227
628 3101 658
628 4838 613
629 742 551
629 1163 955
629 2351 553
629 2748 587
629 2945 732
629 2990 693
629 4338 804
630 1153 803
630 1281 329
630 1300 536
630 1302 925
630 2011 299
630 2407 494
630 2446 4
630 3090 491
630 4939 291
631 927 799
631 1313 133
631 1463 920
631 2156 726
631 2216 112
631 3102 574
631 3647 339
631 4560 570
632 896 673
632 1356 382
632 1827 806
632 2048 215
632 2060 273
632 2078 179
632 2592 922
632 2719 116
632 3084 753
632 3555 923
633 802 655
633 966 93
633 1566 372
633 2728 337
634 1178 992
634 1377 841
634 1416 92
634 2367 280
634 2436 6
634 2523 784
634 4761 95
634 4802 838
634 4850 902
635 881 545
635 1045 142
635 2120 923
635 2403 371
635 3156 679
635 3740 342
635 4443 744
636 676 439
636 749 11
636 823 332
636 1239 197
636 1536 857
636 2081 758
636 2188 702
636 2562 112
636 2672 24
636 2912 156
636 3076 870
636 3275 397
636 4331 366
636 4415 402
637 1882 738
637 1946 84
637 2449 139
637 3072 346
637 3188 166
637 3685 133
637 4113 140
637 4738 295
637 4902 161
638 1485 331
638 1829 341
638 4061 676
638 4260 224
639 888 514
639 918 903
639 2672 800
639 3363 165
639 4529 187
639 4856 733
640 888 869
640 1379 272
640 1448 658
640 1644 949
640 2118 134
640 2277 137
640 2476 552
640 2779 124
640 3627 338
640 3646 678
640 3800 558
640 3855 960
640 4399 680
640 4422 294
640 4603 104
641 647 477
641 2839 86
641 3168 293
641 3500 231
641 3636 725
641 3946 114
641 4215 330
642 906 492
642 1164 813
642 2353 510
642 2648 620
642 3578 605
642 3639 629
642 3953 610
642 4120 298
642 4179 949
642 4437 634
643 3311 468
643 3902 76
643 4625 127
644 1197 630
644 1412 568
644 1413 925
644 1986 438
644 2346 999
644 2987 260
644 3113 853
644 3165 563
644 3317 719
644 3627 633
644 4744 34
644 4914 131
645 1300 108
645 1664 934
645 2635 251
645 3619 920
645 3795 267
645 4521 429
645 4675 488
646 1076 456
646 2196 771
646 2809 241
646 3803 722
646 3823 766
647 742 772
647 1266 792
647 1702 881
647 2230 950
647 2375 337
647 2435 560
647 3831 940
647 3882 661
647 4112 868
647 4294 595
647 4830 422
648 1296 662
648 1623 934
648 1977 318
648 2099 426
648 2220 186
648 2265 655
648 2566 275
648 2699 408
648 2714 740
648 2719 2
648 2880 288
648 2894 336
648 3418 188
648 3708 569
648 4091 596
648 4404 124
649 696 512
649 1187 632
649 1413 818
649 1564 98
649 1975 146
649 2079 647
649 2113 921
649 3360 1
650 1115 104
650 3056 122
650 3832 429
651 661 592
651 2770 985
651 3404 961
651 3442 450
652 655 407
652 821 564
652 837 869
652 1114 710
652 1211 807
652 1500 232
652 2204 905
652 2531 823
652 2642 33
652 2855 839
652 3014 610
652 3659 801
652 3980 436
652 4014 205
652 4809 133
653 4265 406
653 4557 626
653 4609 151
654 1072 857
654 1185 342
654 2087 749
654 2553 835
654 2974 647
654 3105 825
654 4129 795
655 1310 18
655 2011 145
655 2370 671
655 3766 995
655 4999 242
656 661 150
656 1192 343
656 1221 990
656 1289 175
656 1509 852
656 2210 751
656 3005 48
656 3089 713
656 3094 245
656 3306 85
656 3396 372
656 4329 359
657 1257 997
657 1463 869
657 2108 669
657 2621 997
657 4880 808
658 773 797
658 1090 595
658 2600 547
658 2751 526
658 2786 137
658 2831 785
658 2964 605
658 3056 680
658 3500 346
658 4242 935
659 770 462
659 1837 276
659 2527 593
659 3396 842
659 3418 178
659 3502 833
659 3604 126
659 3787 869
659 3869 150
659 4538 587
659 4904 562
660 872 619
660 1238 735
660 1557 313
660 2522 160
660 3542 921
660 3640 266
660 3838 901
660 4202 801
660 4509 174
660 4537 726
661 1164 755
661 1207 921
661 2265 22
661 2609 636
661 3005 768
661 3491 781
661 4176 711
661 4668 638
661 4969 613
662 1060 352
662 1891 395
662 2310 417
662 3325 617
662 3715 499
662 3787 818
662 4980 256
663 2236 28
663 4426 48
663 4838 181
664 803 153
664 1693 671
664 2013 116
664 2060 695
664 2137 759
664 3204 180
664 3995 477
664 4908 189
665 1187 430
665 1210 39
665 1646 982
665 2592 260
665 2629 820
665 3635 915
665 4124 372
665 4147 987
665 4754 764
665 4978 217
666 978 619
666 1755 7
666 1870 904
666 2557 314
666 2619 293
666 3103 314
667 912 237
667 2003 52
667 3137 332
667 3321 247
667 3850 172
667 3938 902
667 4160 704
667 4186 524
668 1334 871
668 1991 905
668 2078 890
668 2246 377
668 2402 937
668 2408 457
668 2514 505
668 2626 748
668 3009 774
668 3516 714
668 3634 134
668 4248 610
668 4769 208
669 3535 414
669 4027 650
669 4606 412
670 1111 289
670 1402 632
670 2123 531
670 2138 435
670 3046 474
670 4034 823
670 4667 446
671 758 356
671 1942 473
671 2814 154
671 3818 75
671 4519 482
671 4739 346
672 1042 822
672 2097 351
672 2881 249
672 2904 457
672 3918 103
672 3929 822
673 1037 163
673 2386 28
673 2528 469
673 3047 77
673 3491 639
673 4169 235
674 789 460
674 1133 404
674 1468 266
674 1939 98
674 2629 288
674 2738 298
674 2820 258
674 4679 733
675 1212 860
675 1317 200
675 1745 878
675 2576 204
675 2578 943
675 2858 496
675 3375 319
675 3687 948
675 3769 347
676 685 301
676 748 431
676 1137 830
676 3600 438
677 1532 499
677 1811 735
677 1813 697
677 1872 656
677 2145 552
677 2324 970
677 4293 791
677 4388 677
678 924 148
678 1583 348
678 2254 240
678 2313 752
678 2469 492
678 2799 929
678 3732 743
678 4400 962
679 1556 901
679 2566 373
679 2712 683
679 2817 724
679 3087 14
679 3986 26
679 4437 989
679 4720 784
679 4957 981
680 1136 240
680 1308 550
680 2354 464
680 2569 824
680 2914 978
680 3047 278
680 4170 154
680 4342 376
680 4783 883
680 4960 675
681 1293 183
681 2224 807
681 2283 851
681 2716 862
681 3109 309
681 4045 826
681 4057 878
681 4473 706
682 2482 336
682 2754 294
682 2942 537
682 3293 948
682 3370 349
682 3872 659
682 4245 524
682 4365 350
683 1017 604
683 1895 559
683 3536 888
684 802 108
684 1395 787
684 1769 953
684 2485 501
684 3148 794
684 3580 695
684 3721 499
684 3882 751
684 4001 451
684 4249 459
685 1051 904
685 2347 966
685 2626 312
685 2695 288
685 2817 253
685 3188 184
685 4613 872
686 896 615
686 1006 415
686 1462 127
686 2668 271
686 2684 601
686 2772 83
686 3001 617
686 3031 451
686 4705 384
687 953 17
687 1173 954
687 1819 79
687 1963 641
687 2278 216
687 2449 419
687 3215 740
688 696 220
688 2536 676
688 3768 255
688 4830 356
689 2055 882
689 2404 287
689 3280 532
689 3365 19
689 3660 585
689 4031 999
689 4372 757
690 1514 857
690 1803 983
690 3319 532
690 3625 92
690 4147 46
690 4805 755
691 1294 807
691 1395 55
691 2207 103
691 2449 1
691 3107 522
691 3262 679
691 3770 864
691 3850 507
691 4395 91
692 793 333
692 1198 957
692 1240 247
692 1313 348
692 1357 219
692 1421 803
692 1850 330
692 2133 622
692 2226 965
692 2290 84
692 2905 977
692 3103 294
692 3576 722
692 3659 664
692 3737 50
692 3777 378
692 4192 680
693 867 667
693 1229 20
693 1766 303
693 1857 893
693 1926 88
693 2521 210
693 2820 355
693 3025 199
694 1702 677
694 1987 180
694 2352 305
694 2671 433
694 3403 253
694 3574 714
694 4167 560
695 792 480
695 1086 84
695 1360 631
695 2940 103
695 3063 969
695 3589 579
695 3622 414
695 3797 318
695 4581 226
696 1024 796
696 2063 90
696 2571 805
696 2877 506
696 3837 133
696 4788 214
697 699 451
697 2109 440
697 2147 286
697 2284 870
697 2551 877
697 3560 616
697 3846 18
697 4502 8
697 4912 229
698 1050 789
698 1171 690
698 1536 611
698 1697 184
698 1902 645
698 3075 447
698 3147 44
699 837 245
699 1014 613
699 1561 626
699 2174 145
699 2590 460
699 2912 434
699 3218 379
699 4811 481
700 1073 595
700 1562 267
700 2005 624
700 2242 984
700 3077 869
700 3442 77
700 4292 443
700 4611 930
700 4932 143
701 2155 525
701 2747 945
701 3069 645
701 3536 784
701 4751 297
701 4896 263
702 3323 187
702 4518 602
703 1154 887
703 1242 174
703 1588 318
703 1792 332
703 1823 626
703 1995 818
703 3054 461
703 3218 633
703 3461 513
703 4053 818
704 960 497
704 1146 260
704 1812 476
704 1820 227
704 2295 652
704 2492 480
704 2516 907
704 3429 464
704 3914 884
704 3915 878
704 4122 605
704 4391 52
704 4562 525
705 862 369
705 1376 903
705 1605 283
705 2145 150
705 2231 764
705 2292 7
705 2886 908
705 3608 623
705 4200 339
705 4323 735
706 1168 275
706 1669 394
706 2488 387
706 3662 300
706 3955 443
706 4287 720
706 4595 908
706 4865 319
707 1353 319
707 2038 636
707 3154 995
707 3356 595
707 3619 753
707 4195 940
707 4591 963
707 4625 65
708 881 885
708 1334 76
708 1362 272
708 2438 320
708 3280 317
708 3800 697
708 4425 900
708 4478 958
709 1945 482
709 4254 482
709 4748 268
710 1932 687
710 2928 947
710 3904 269
710 4720 576
711 1058 672
711 1294 596
711 2106 7
711 2801 393
711 3335 818
711 3464 708
711 3474 881
711 4116 476
711 4131 118
711 4220 961
711 4401 626
712 767 239
712 1642 505
712 1653 21
712 2757 149
712 3047 338
712 3057 315
712 4752 868
713 720 544
713 1618 866
713 2373 675
713 2807 786
713 4297 39
713 4578 94
713 4752 340
714 1239 808
714 1243 356
714 1729 670
714 3947 109
715 1306 455
715 1571 510
715 1904 280
715 2196 348
715 2725 211
715 2987 370
715 3365 282
715 3965 380
715 4050 320
715 4269 559
716 3667 528
716 4369 330
717 842 525
717 911 137
717 1506 477
717 1566 140
717 1596 752
717 3429 428
717 3595 811
717 3755 253
717 4475 924
718 2570 86
718 4165 37
718 4451 842
719 1265 540
719 2506 464
719 2732 195
719 2938 491
719 3533 508
719 3816 119
719 4257 942
719 4311 78
720 1279 975
720 1300 21
720 1969 512
720 2000 388
720 2588 426
720 4105 83
720 4334 83
720 4539 366
720 4561 597
720 4928 662
721 1783 807
721 1862 685
721 2661 213
721 4855 158
721 4938 912
722 749 206
722 1025 548
722 1201 166
722 1536 671
722 2031 789
722 2151 758
722 2572 706
722 2913 999
722 3185 822
722 3354 697
722 3383 222
722 4322 26
722 4635 493
722 4951 811
722 4986 281
723 1695 923
723 2381 296
723 2615 122
723 2799 314
723 2813 863
723 3015 214
723 4686 960
724 1101 670
724 1723 196
724 4546 746
724 4677 199
725 955 77
725 1021 502
725 2512 200
725 2535 221
725 2938 420
725 3088 808
725 3554 522
726 1417 979
726 1728 315
726 1937 572
726 1986 530
726 2708 457
726 2997 466
726 3520 380
726 3865 211
727 765 681
727 2011 523
727 2391 594
727 2659 994
727 3359 791
727 4934 636
728 1260 860
728 2853 653
728 3157 787
728 3326 604
728 4711 664
729 1803 19
729 2330 339
729 2637 852
729 3523 343
729 3743 950
729 4210 969
730 861 18
730 906 411
730 1606 123
730 2636 302
730 2738 852
730 2858 540
730 3690 730
730 4768 859
731 1464 803
731 2805 488
731 3144 780
731 4245 825
731 4454 25
731 4528 390
731 4862 435
732 1177 522
732 1324 50
732 1708 112
732 1775 876
732 2999 640
732 3047 671
732 3110 780
732 4987 613
733 1163 991
733 1541 90
733 1857 682
733 2034 757
733 2710 889
733 3435 158
733 3945 360
733 4829 997
733 4948 733
733 4986 932
734 1047 504
734 1843 172
734 3077 352
734 3350 399
734 3373 909
734 4627 168
734 4713 771
734 4991 45
735 1441 179
735 3316 347
735 3863 413
735 4193 911
735 4391 411
735 4662 533
735 4942 722
736 2020 814
736 2371 111
736 2398 267
736 3199 243
737 943 496
737 2033 394
737 2077 83
737 2370 802
737 3163 279
737 3574 613
737 4219 924
737 4302 737
737 4428 446
738 1447 589
738 1492 64
738 3056 816
738 3345 354
738 4092 500
738 4357 401
738 4659 619
739 1075 578
739 2700 733
739 3203 290
739 3376 36
739 4962 14
740 917 355
740 1032 343
740 2081 612
740 2230 559
740 3303 553
740 3535 365
740 4178 230
740 4508 124
741 1591 224
741 1772 497
741 3142 718
741 3724 623
741 4082 217
741 4178 374
741 4580 331
741 4809 921
741 4874 525
742 946 528
742 1666 281
742 2058 711
742 2994 806
742 3596 779
742 3979 56
742 4559 635
743 1052 196
743 1480 671
743 1849 809
743 2060 656
743 2402 737
743 2459 168
743 2616 165
743 4436 672
744 969 691
744 1112 73
744 1649 130
744 3257 359
744 3380 230
744 3436 174
744 3720 49
744 3891 666
745 1168 263
745 2316 361
745 2360 558
745 2637 352
745 3055 957
746 1369 303
746 1883 111
746 2199 614
746 2479 766
746 3053 262
746 3924 368
746 4837 766
746 4940 850
747 2023 706
747 2216 771
747 3306 215
747 3540 425
747 3612 371
747 4394 833
747 4557 336
748 1455 642
748 1710 648
748 2376 770
748 2383 516
748 2860 552
748 3599 607
748 4572 521
748 4763 125
749 1243 488
749 1371 67
749 1532 206
749 2256 408
749 4108 973
750 841 756
750 856 487
750 1460 922
750 2027 191
750 2441 957
750 2981 666
750 3359 425
750 3495 454
750 3837 665
750 4157 41
750 4499 445
750 4973 987
751 1110 99
751 1426 91
751 2178 461
751 2648 778
751 3946 348
751 4042 92
752 793 708
752 879 496
752 1112 391
752 1169 416
752 1500 823
752 2248 419
752 2252 874
752 3021 611
752 3152 856
752 4814 213
753 3187 888
753 3887 618
753 4496 921
754 878 58
754 1218 602
754 1302 430
754 2650 911
754 3477 344
754 3688 608
754 4044 869
754 4363 316
754 4709 249
754 4992 727
755 1018 771
755 2288 135
755 3261 504
755 3700 817
755 3819 49
755 4077 628
756 1171 499
756 2194 467
756 2205 351
756 2305 879
756 2505 761
756 2712 980
756 2957 758
756 3663 870
756 3783 268
757 973 946
757 1496 474
757 1786 287
757 1927 202
757 3108 600
757 3149 360
757 3478 120
757 3878 917
758 1048 81
758 1053 206
758 1859 971
758 1959 694
758 2864 735
758 3587 433
758 4144 115
758 4827 505
759 1363 984
759 1517 451
759 3463 798
759 4059 796
760 1262 711
760 1432 402
760 1579 506
760 2576 316
760 3251 610
760 3327 269
760 3971 921
760 4953 171
761 1379 537
761 2045 27
761 2341 724
761 3242 630
761 3585 160
761 3608 743
761 3883 856
761 4284 127
761 4299 837
762 928 889
762 2363 763
762 3300 847
763 1931 308
763 2465 438
763 2951 685
763 4119 696
763 4517 975
763 4693 306
763 4725 314
764 1192 510
764 1357 101
764 1746 740
764 3174 42
764 3658 453
764 4651 555
765 771 928
765 1134 612
765 1758 455
765 1837 980
765 1886 864
765 1953 491
765 2057 79
765 2526 952
765 2826 350
765 2929 357
765 3304 892
766 996 699
766 1891 534
766 1965 41
766 2035 573
766 2490 920
766 2520 176
766 3226 275
766 3507 948
766 3731 817
766 4464 991
766 4483 775
767 1522 553
767 1842 663
767 4337 192
767 4570 524
767 4832 406
768 1132 463
768 1853 835
768 2081 401
768 2676 95
768 3535 674
768 3600 489
768 3732 138
769 826 804
769 1534 173
769 1775 150
769 2032 887
769 2813 953
769 3811 150
769 4144 670
769 4702 628
770 1501 301
770 2328 279
770 2540 543
770 2758 951
770 2959 4
770 3444 280
770 4284 635
770 4355 71
771 1671 407
771 1889 353
771 4569 255
771 4608 205
772 1625 174
772 2882 694
772 2970 602
772 3740 124
772 4323 366
773 1895 37
773 2432 519
773 2719 484
773 3321 844
773 4350 219
773 4624 6
774 1728 144
774 2219 795
774 2653 888
774 3722 199
774 4082 440
774 4409 70
775 776 923
775 809 750
775 1362 308
775 2041 421
775 2170 84
775 2586 479
775 3043 468
775 3100 694
775 3793 271
775 4611 600
776 1043 538
776 1756 512
776 2477 426
776 2988 116
776 3321 281
776 4421 959
776 4867 830
777 1120 738
777 1962 996
777 2195 159
777 3125 719
777 4299 494
777 4330 541
778 821 895
778 1907 457
778 2827 119
778 2961 230
778 3049 957
778 3163 750
778 3244 356
778 3418 809
778 3583 866
778 3649 281
778 3794 969
778 4175 770
779 1834 41
779 1897 460
779 2350 960
779 3034 44
779 3144 375
779 3447 974
779 4667 638
780 2038 685
780 3852 395
781 1227 115
781 1294 548
781 4078 891
781 4565 588
781 4647 251
782 1362 145
782 2047 336
782 3658 950
782 4279 364
783 1276 701
783 3135 782
783 3365 708
783 4180 496
783 4576 466
783 4732 818
784 828 295
784 1537 758
784 1665 857
784 4373 572
785 1125 815
785 1307 59
785 1577 862
785 1842 682
785 1912 62
785 2185 699
785 2673 842
785 2723 698
785 2917 746
785 3082 836
785 4626 200
786 1412 703
786 1979 947
786 2442 681
786 3527 783
786 3535 858
786 3649 56
786 4218 323
786 4333 893
786 4478 162
786 4983 38
787 2514 69
787 3324 68
788 1125 367
788 1213 182
788 2102 449
788 2184 216
788 2352 984
788 2370 780
788 3480 632
789 1321 907
789 1973 491
789 2080 882
789 2190 347
789 2798 932
789 2954 236
789 3494 55
789 3987 35
789 4326 483
789 4857 100
790 1935 638
790 2690 146
790 3175 587
790 4694 962
791 1201 583
791 1898 110
791 2074 633
791 2100 766
791 2265 893
791 2449 400
791 2605 411
791 3100 362
791 3289 19
791 3893 559
791 4293 947
791 4679 558
792 801 21
792 978 164
792 2060 671
792 2706 807
792 2791 619
792 3026 568
792 3048 340
792 3238 882
792 4433 203
792 4813 179
793 1161 867
793 1512 41
793 2644 327
793 2992 535
793 4354 38
793 4712 150
793 4965 603
794 834 567
794 2070 991
794 4154 9
794 4321 345
795 2953 790
795 3104 524
795 3779 128
795 4450 725
796 1439 82
796 1830 728
796 2207 813
796 2374 731
796 2824 82
796 3135 112
796 3368 840
796 3606 454
796 3751 296
796 3871 872
796 3883 783
796 4656 924
796 4725 993
796 4874 15
797 967 513
797 1951 960
797 2333 811
797 2416 597
797 2646 108
797 3235 876
797 3421 795
797 3500 285
797 3511 550
797 4484 735
798 1052 935
798 1823 332
798 2206 476
798 3087 49
798 3667 836
798 4017 945
798 4611 276
798 4800 249
799 930 960
799 1222 588
799 1751 259
799 1812 834
799 1828 358
799 2885 457
799 3494 751
799 3545 714
799 3593 932
799 3599 59
799 4064 728
799 4135 268
799 4850 981
800 1279 606
800 1368 138
800 2541 830
800 3336 389
800 4646 921
801 861 894
801 1238 939
801 1285 998
801 2434 926
801 3520 15
802 1143 632
802 1765 480
802 2450 379
802 3644 793
802 4231 994
803 871 505
803 1788 965
803 3266 626
803 4291 213
803 4963 582
804 2050 235
804 2262 519
804 3498 483
804 4077 393
805 848 819
805 1175 950
805 1596 500
805 2356 190
805 4125 248
805 4893 444
806 1149 13
806 3516 801
806 3998 186
806 4663 436
807 900 606
807 922 814
807 1492 33
807 2054 231
807 2138 880
807 2520 96
807 3369 473
807 4049 195
807 4440 265
807 4669 538
808 1665 796
808 2404 442
808 4944 837
808 4951 780
809 1110 318
809 1535 89
810 1096 251
810 3177 664
810 3723 157
810 3856 291
810 4373 182
811 1079 672
811 1301 867
811 1426 793
811 1509 844
811 1784 353
811 2902 427
811 2913 441
811 3037 348
812 1328 245
812 1660 847
812 2260 707
812 2454 277
812 3148 715
812 3775 25
812 4019 53
812 4223 167
812 4846 501
813 2093 102
813 4122 464
813 4234 556
813 4533 964
813 4710 439
813 4785 106
814 2048 34
814 2909 106
814 3246 642
814 3654 438
814 4131 854
814 4157 925
814 4699 303
815 856 369
815 1462 490
815 1839 140
815 2026 145
815 2102 752
815 2562 620
815 3653 850
815 4515 390
816 1908 979
816 2499 996
816 3160 818
816 3243 841
816 4240 14
817 1119 663
817 1866 747
817 2273 41
817 2429 210
817 2895 174
817 2967 218
817 4530 577
817 4574 347
817 4609 817
818 987 219
818 1462 717
818 2348 715
818 3248 49
818 3913 469
818 4416 252
818 4438 880
818 4965 164
820 1636 246
820 2364 955
820 2746 625
820 2804 781
820 3606 465
820 3718 825
820 4209 277
821 1698 431
821 2081 652
821 2845 125
821 4582 561
821 4735 568
821 4892 500
822 3184 678
822 3565 980
822 4758 953
823 990 380
823 1088 243
823 1253 145
823 1747 96
823 1866 489
823 2217 293
823 3471 805
823 3630 920
823 4937 559
824 2285 806
824 2431 671
824 3030 395
824 3940 670
824 4635 663
824 4729 988
825 1851 290
825 3420 857
825 3922 510
825 4746 96
826 903 231
826 1116 806
826 2360 566
826 3202 450
826 4177 300
826 4316 600
827 855 549
827 905 730
827 2745 755
827 2869 143
827 3192 157
827 3350 557
827 3827 82
828 1486 184
828 1931 649
828 2235 677
828 2838 438
828 2964 307
828 3293 315
828 4378 460
829 872 677
829 2258 244
829 2799 486
829 2928 218
829 3853 272
829 4887 513
830 977 479
830 3581 796
830 3666 177
830 4095 836
831 1357 635
831 1770 260
831 2577 43
831 3456 675
831 3924 677
831 4804 279
832 1310 502
832 2754 525
832 4649 462
832 4938 844
833 1411 706
833 2262 560
833 2944 438
833 3089 724
833 3828 159
833 3930 559
833 4497 360
834 1039 428
834 1068 570
834 1223 794
834 2011 270
834 2086 531
834 2514 970
834 3038 617
834 4487 711
834 4651 181
835 2710 831
835 3076 579
835 3434 72
835 3946 983
835 4206 688
836 1093 330
836 1685 11
836 2518 91
836 2853 886
836 3218 122
836 3808 559
836 3897 46
836 4063 458
837 950 542
837 1861 510
837 1867 542
837 2062 784
837 2586 165
837 2794 137
837 2919 746
837 3211 580
837 3568 772
837 4456 105
837 4540 712
838 1106 807
838 1173 602
838 1816 387
838 2078 795
838 2232 163
838 2440 446
838 3302 112
838 3699 666
838 4128 104
839 891 619
839 1434 506
839 2065 745
839 2792 247
839 4063 330
840 994 538
840 1008 387
840 2593 555
840 3103 150
840 3550 827
840 4078 356
840 4615 358
840 4990 386
841 2198 917
841 2199 505
841 2783 662
841 3638 505
841 3687 323
841 4183 191
841 4252 379
841 4563 828
841 4765 678
842 1415 875
842 1749 502
842 1973 22
842 2295 119
842 2366 526
842 2829 514
842 2923 217
842 3419 116
842 3719 699
842 4309 864
842 4594 865
843 3391 737
843 3706 565
843 4694 48
843 4937 466
844 1040 928
844 1286 960
844 1433 798
844 1612 228
844 1624 864
844 2702 522
