1000 5072
238 510 99
238 519 5
238 622 -19
238 694 -66
238 773 69
238 837 56
239 243 -6
239 272 -2
239 291 -60
239 402 -70
239 462 84
239 487 74
239 763 85
239 895 -13
239 924 60
240 249 -17
240 294 38
240 302 -44
240 349 -24
240 456 49
240 502 -74
240 618 9
240 708 -23
240 745 12
240 769 -49
240 855 -57
240 946 -74
241 420 -96
241 708 91
242 360 -7
242 383 -91
242 541 -36
242 583 -9
242 604 95
242 610 36
242 749 -72
242 883 -38
242 921 -49
242 999 -25
243 336 -70
243 461 -21
243 695 -74
243 725 -63
243 850 -79
243 961 -13
244 416 13
244 486 -30
244 555 78
244 628 -90
244 689 -88
244 720 25
244 774 58
244 817 50
245 323 -89
245 404 -56
245 572 52
245 652 36
245 842 39
245 901 -96
246 335 -2
246 361 70
246 405 -74
246 472 -42
246 606 54
246 859 -3
246 901 6
246 972 9
247 373 36
247 399 80
247 436 4
247 451 97
247 452 86
247 529 -17
247 532 34
247 571 -93
247 642 38
247 655 -41
247 659 87
247 670 -33
247 691 -16
247 746 -25
247 824 -22
247 934 78
248 257 73
248 357 -73
248 607 -75
248 661 -55
248 742 -70
248 757 -8
248 907 80
248 963 94
249 275 39
249 321 84
249 338 -52
249 387 -51
249 508 -67
249 687 -89
249 788 89
249 849 -94
249 954 10
250 319 4
250 457 63
250 526 -99
250 706 -97
250 975 97
250 980 -49
251 314 -22
251 420 -67
251 427 88
251 543 15
251 648 -45
251 652 -67
251 684 -72
251 714 1
251 949 78
251 974 -8
252 263 -57
252 326 61
252 332 -17
252 380 -37
252 385 -61
252 477 -93
252 554 -25
252 750 -80
252 904 -50
253 341 -66
253 387 20
253 441 -25
253 620 71
253 761 73
253 798 -87
253 827 79
253 863 -10
254 331 72
254 434 32
254 526 70
254 587 29
254 653 -15
254 693 34
254 718 -81
254 744 58
254 940 23
255 306 -47
255 564 -63
255 653 -92
255 657 -71
255 663 64
255 804 -71
255 812 -85
255 825 74
255 836 -87
255 844 29
256 343 67
256 424 48
256 451 62
256 482 -72
256 484 56
256 592 44
256 741 -84
256 944 53
256 988 -8
257 347 99
257 360 -21
257 423 64
257 590 66
257 624 -58
257 625 2
257 699 47
257 844 -21
257 862 -92
257 889 -86
257 964 -97
258 275 44
258 354 -6
258 427 -64
258 570 -46
258 739 -47
258 800 -86
258 847 -64
258 978 52
258 981 -64
259 471 -66
259 519 -89
259 712 -50
259 740 -77
259 863 -73
259 963 66
260 358 -22
260 362 -27
260 366 57
260 489 -67
260 598 -57
260 673 -30
260 902 47
260 977 -26
261 273 -85
261 317 31
261 745 -22
261 843 -51
261 857 55
261 966 23
262 418 -55
262 547 -32
262 579 -31
262 729 -41
262 835 89
262 914 16
262 931 -67
263 301 -9
263 319 95
263 481 73
263 483 -90
263 500 26
263 644 8
263 779 24
263 912 -79
263 997 32
264 331 -43
264 424 -78
264 486 76
264 581 95
264 703 83
264 879 -78
264 921 -2
265 463 -78
265 477 -38
265 580 39
265 619 30
265 721 -85
265 793 55
265 833 19
265 978 -97
266 300 42
266 347 0
266 428 52
266 469 -42
266 563 -60
266 593 -3
266 694 84
266 747 37
266 754 -91
266 798 28
266 908 -27
266 915 94
266 919 89
266 987 -34
267 273 -59
267 386 -46
267 407 85
267 585 -43
267 607 -3
267 614 59
267 697 -16
267 700 6
267 702 24
267 752 -75
268 277 -38
268 560 88
268 601 -57
268 639 -23
268 674 -30
268 948 -85
268 969 -61
269 385 19
269 678 62
269 720 -90
269 760 -86
269 816 -58
269 855 54
269 967 0
270 290 10
270 540 15
270 556 -50
270 587 -43
270 641 90
270 681 7
270 766 96
270 895 76
270 935 24
271 318 -82
271 482 49
271 618 96
271 634 29
271 639 -53
271 782 -19
271 884 27
271 921 36
272 276 -81
272 689 70
272 903 19
273 320 28
273 396 -80
273 424 -97
273 486 -93
273 502 -33
273 520 -14
273 638 85
273 646 11
273 700 -71
273 747 -19
273 859 -23
273 889 73
274 302 31
274 478 -47
274 558 31
274 589 -78
274 762 -86
274 843 -96
274 902 40
275 298 30
275 353 21
275 360 94
275 460 80
275 978 -66
276 330 -40
276 514 79
276 576 -74
276 670 -13
276 790 -44
276 968 42
277 310 96
277 476 13
277 560 -25
277 589 87
277 800 -30
277 997 92
278 281 93
278 337 -69
278 488 -5
278 498 -45
278 581 60
278 803 12
278 818 4
279 490 60
279 591 -8
279 657 42
279 877 12
280 335 -19
280 392 -87
280 458 -34
280 649 -54
280 792 95
280 975 -19
281 310 62
281 404 -84
281 664 -3
281 791 -40
281 908 59
282 552 -76
282 587 -33
282 792 -89
283 339 -57
283 386 -51
283 815 -88
283 861 -64
283 938 69
284 288 27
284 296 8
284 314 -84
284 425 58
284 596 35
284 875 61
284 900 6
284 993 71
285 472 33
285 555 -85
285 646 -64
286 345 -33
286 358 61
286 412 -41
286 443 3
286 490 -7
286 565 96
286 614 -22
286 625 10
286 649 94
286 784 66
286 914 -53
286 977 -98
287 318 -80
287 405 17
287 416 36
287 538 58
287 574 -17
287 668 29
287 841 -63
288 313 -12
288 345 -26
288 423 -52
288 470 -2
288 681 20
288 697 16
288 700 88
288 727 32
288 841 13
288 843 88
289 391 30
289 447 67
289 506 18
289 725 61
289 747 -81
289 770 62
289 789 19
289 795 78
289 816 -69
289 864 -91
289 895 21
289 931 62
289 934 -29
289 957 -25
290 314 -89
290 550 62
290 585 88
290 628 -81
290 731 62
290 757 7
290 908 53
290 932 -43
290 933 72
290 974 41
291 297 -5
291 362 -95
291 561 72
291 592 -47
291 779 59
291 790 41
291 856 -63
292 306 -51
292 309 -43
292 366 -13
292 402 -55
292 587 -61
292 645 94
292 733 65
292 735 -60
292 761 -41
292 836 -45
292 847 19
292 864 -7
292 901 23
292 980 43
293 321 -98
293 435 13
293 470 41
293 497 92
293 530 4
293 592 60
293 629 31
293 741 -63
293 993 -58
293 994 -96
294 379 41
294 509 29
294 524 7
294 826 98
294 950 -37
295 306 61
295 377 -1
295 448 -40
295 600 26
295 640 -82
295 659 -96
295 783 69
295 898 7
295 909 62
295 935 -78
296 316 -65
296 416 -77
296 417 -63
296 491 2
296 517 18
296 937 64
296 940 -52
296 943 96
296 944 90
297 567 98
297 581 53
297 582 -20
297 585 -17
297 597 -42
297 924 33
297 951 -39
298 318 -54
298 471 4
298 655 17
298 788 -34
298 809 75
299 338 -44
299 381 42
299 441 -41
299 581 -49
299 637 18
299 876 -74
300 385 -29
300 475 17
300 927 -31
301 369 41
301 381 13
301 476 -58
301 567 -87
301 580 -89
301 889 -67
301 905 -49
301 993 8
302 310 65
302 387 20
302 434 12
302 534 -82
302 772 -45
302 785 61
302 869 19
302 920 65
303 432 -70
303 604 -15
303 772 58
303 788 36
304 335 91
304 477 -20
304 552 -32
304 705 -31
304 763 19
304 829 14
304 894 -62
305 601 -94
305 684 -92
305 688 -87
305 767 -6
305 772 -45
305 802 -65
305 857 12
305 876 -28
305 987 -79
306 317 -98
306 431 -41
306 643 70
306 684 3
306 869 50
306 941 -47
307 321 90
307 334 -34
307 384 -80
307 518 2
307 750 -80
307 981 -53
308 431 -5
308 433 42
308 458 -64
308 854 -24
308 995 -50
309 324 -27
309 368 -41
309 500 -99
309 566 -85
309 582 28
309 611 8
309 666 -92
309 714 -99
309 730 37
309 733 -41
309 786 59
309 830 83
309 929 -36
310 456 77
310 537 58
310 668 -19
310 747 -36
310 805 90
310 824 -98
311 479 53
311 608 51
311 755 -15
311 983 -26
312 396 -70
312 606 -93
312 684 74
312 697 83
312 698 83
312 701 -15
312 726 1
312 920 -71
312 956 -62
313 595 -93
313 945 27
314 480 -2
314 774 -3
314 783 62
315 537 -87
315 572 14
315 784 46
315 799 34
315 809 30
315 949 39
315 980 50
316 463 61
316 624 55
316 632 -48
316 766 16
316 941 -13
317 334 15
317 508 -30
317 522 -86
317 594 4
317 621 11
317 626 -15
317 803 92
317 873 -59
317 927 34
318 397 -3
318 451 71
318 647 35
318 727 -92
318 817 42
319 399 81
319 402 -17
319 607 7
319 748 84
319 772 53
319 774 56
319 960 57
319 967 -2
319 986 45
320 373 -78
320 436 92
320 518 -95
320 542 -19
320 546 -30
320 585 -34
320 621 -20
320 659 -31
320 755 42
320 766 55
320 802 38
321 337 72
321 345 -47
321 360 11
321 433 30
321 489 -89
321 634 32
321 728 35
321 733 -25
322 353 -34
322 580 -11
322 722 -31
322 777 -52
322 809 24
322 822 -92
322 947 -66
323 353 77
323 373 -56
323 393 -81
323 505 95
323 784 47
323 979 83
324 369 -47
324 438 -77
324 591 19
324 621 32
325 531 -64
325 624 31
325 679 60
325 701 2
325 739 17
325 828 45
325 970 -45
326 338 -16
326 466 -20
326 472 -10
326 523 -95
326 754 -93
326 854 -64
326 992 -49
327 400 -45
327 436 -72
327 491 -61
327 574 78
327 851 50
328 347 -60
328 619 94
328 636 -45
328 643 -23
328 649 70
328 664 80
328 688 0
328 776 -49
328 983 0
328 990 76
329 337 -73
329 380 -29
329 583 0
329 593 90
329 708 37
329 718 -61
329 735 -12
329 805 -70
329 850 -73
329 953 5
329 961 0
330 461 40
330 563 -21
330 713 -69
330 715 -48
330 879 -86
330 929 -7
330 965 -75
331 436 46
331 449 -29
331 457 -5
331 475 -32
331 511 -47
331 595 56
331 650 -72
331 722 -91
331 846 -8
331 858 88
331 870 61
331 927 52
332 367 -33
332 600 -50
332 842 31
333 371 69
333 505 74
333 556 43
333 575 -23
333 606 -21
333 936 2
334 504 16
334 738 -5
334 814 63
334 910 52
334 916 -17
334 940 89
334 951 -93
334 979 41
335 347 -4
335 415 -86
335 466 -91
335 588 81
335 639 -77
335 644 79
335 855 -48
335 989 92
335 997 -93
336 346 -60
336 482 -21
336 517 10
336 622 59
336 626 98
336 679 -7
336 708 -47
336 724 51
336 761 2
336 868 -94
336 915 33
337 354 -54
337 545 85
337 560 51
337 643 60
337 656 86
337 663 89
337 722 -4
337 737 58
337 764 -90
338 418 81
338 422 -63
338 618 15
338 779 -90
338 789 61
338 792 -50
338 864 21
338 889 -60
338 912 26
339 398 0
339 585 52
339 627 -86
340 352 18
340 415 7
340 531 58
340 540 -72
340 605 -53
340 624 77
340 671 31
340 674 -51
340 675 18
340 960 11
340 966 -74
340 988 -7
341 459 -73
341 490 -61
341 567 -9
341 742 -95
341 853 26
341 922 31
342 501 75
342 518 -17
342 575 -53
342 649 -20
342 667 -1
342 817 35
342 893 47
342 908 12
342 917 45
342 949 -38
343 448 -84
343 596 91
343 638 68
343 678 -45
343 719 -7
343 726 -54
343 914 24
343 982 79
344 406 -45
344 537 0
344 565 70
344 588 3
344 625 73
344 841 -72
344 881 -46
344 911 -63
344 968 75
345 453 15
345 458 34
345 511 29
345 519 99
345 528 23
345 554 67
345 730 0
345 732 7
346 651 -29
346 660 7
346 671 -75
346 847 5
346 982 74
347 752 -61
347 791 -45
347 812 -68
347 834 7
347 856 50
347 897 45
347 927 44
347 952 41
348 377 -31
348 656 51
348 753 -25
348 793 -15
348 927 3
349 420 8
349 465 -87
349 535 -83
349 620 -30
349 685 42
350 588 -50
350 659 37
350 913 1
350 981 -50
351 367 33
351 460 13
351 748 87
351 756 -40
351 859 99
351 936 -43
352 458 -67
352 597 41
352 710 70
352 777 60
352 810 91
352 978 52
353 441 -72
353 466 24
353 501 6
353 531 40
353 572 50
353 779 -31
353 785 64
353 881 95
354 359 -77
354 361 11
354 544 73
354 636 87
354 807 -43
354 989 -33
354 992 92
355 423 -96
355 559 -48
355 613 -13
355 710 -20
355 714 -23
355 752 68
355 874 -37
355 914 94
356 554 18
357 361 3
357 417 -37
357 470 -93
357 479 46
357 700 66
357 774 92
358 430 16
358 498 -92
358 864 83
358 980 -87
359 445 41
359 450 69
359 452 83
359 629 25
359 645 -39
359 715 -59
360 470 -31
360 471 -27
360 685 -97
360 772 34
360 787 -79
360 798 -62
360 924 16
360 926 89
360 952 -93
361 404 -12
361 434 16
361 527 8
361 784 -35
361 899 -54
361 987 97
362 426 29
362 895 34
362 910 -87
363 415 -97
363 741 -59
363 859 50
363 919 -79
363 973 38
364 597 -7
364 869 -22
364 962 -78
365 373 -47
365 379 71
365 939 -84
366 389 88
366 527 1
366 624 75
366 632 48
366 647 -75
366 648 57
366 837 22
366 902 -37
367 378 -44
367 577 -64
367 757 -85
367 896 33
368 695 70
368 894 -39
368 988 83
369 415 -69
369 586 -91
369 763 30
370 399 -78
370 413 -90
370 485 -36
370 507 60
370 764 -39
370 928 90
371 659 -47
371 794 23
371 817 72
371 971 -41
372 508 58
372 637 53
372 793 45
372 826 -55
372 861 -45
373 461 -24
373 478 -59
373 611 -89
373 631 -33
373 887 4
373 937 55
373 950 -55
373 977 -28
374 598 -67
374 750 -1
374 845 71
374 923 38
375 472 -92
375 579 -36
375 611 48
375 660 88
375 929 -75
376 434 96
376 702 -94
376 716 49
376 805 8
376 914 -31
376 942 -93
376 954 -9
376 988 86
377 385 85
377 590 -89
377 697 50
377 725 37
377 732 87
377 802 -49
377 820 93
377 973 -23
378 447 40
378 451 87
378 501 -86
378 557 -84
378 783 -75
378 797 25
378 817 -66
378 899 89
378 900 -75
378 941 71
379 654 -60
379 947 -41
380 471 5
380 509 29
380 655 79
380 827 -39
380 917 -29
381 387 35
381 388 65
381 458 88
381 530 -14
381 539 -19
381 555 79
381 582 69
381 834 -67
381 838 -50
381 871 -87
381 947 31
381 974 47
381 979 79
382 488 -23
382 515 30
382 617 74
382 755 76
382 779 52
382 861 84
382 946 -79
383 431 53
383 449 -90
383 473 66
383 743 -88
383 797 31
383 806 58
384 489 37
384 551 -85
384 592 -60
384 631 -19
384 769 90
384 841 -63
384 972 -4
385 561 -30
385 898 69
386 571 83
386 719 36
386 760 6
386 763 -88
386 783 6
386 794 -51
386 798 29
387 549 -59
387 576 94
387 705 -55
387 857 -28
387 931 56
388 465 47
388 538 -77
388 573 -6
388 750 28
388 936 -17
388 989 92
389 449 88
389 609 -94
389 627 25
389 737 34
389 744 59
389 756 64
389 831 -30
389 834 -37
389 947 80
389 979 -74
390 744 75
390 752 79
390 783 -39
390 802 33
390 859 72
391 487 -18
391 736 -9
391 751 -46
391 787 54
391 792 -87
391 913 -62
392 517 95
392 669 -6
392 687 -83
392 851 12
393 422 -36
393 845 -77
393 865 76
393 893 71
393 950 -52
394 399 -49
394 551 94
394 621 -15
394 684 -58
394 797 -28
394 820 -11
394 927 -66
394 947 67
395 426 0
395 681 -14
395 770 56
395 816 95
395 857 -75
395 868 60
396 411 -45
396 457 44
396 561 75
396 662 -65
396 712 -28
396 795 -22
397 612 -48
397 718 -76
398 430 98
398 579 30
398 689 -76
398 701 -16
398 782 90
398 803 -76
398 906 -2
399 431 99
399 469 11
399 923 -7
399 953 -80
400 443 52
400 450 -22
400 616 60
400 722 -55
400 737 -71
400 984 -1
400 998 65
401 425 -9
401 448 81
401 451 -99
401 492 63
401 516 95
401 542 30
401 622 -76
401 763 -49
401 877 -49
401 948 47
402 448 87
402 466 -87
402 491 24
402 576 86
402 650 -75
402 667 0
402 945 45
402 999 12
403 430 -19
403 477 43
403 494 0
403 596 -63
403 665 26
403 946 90
403 952 81
404 628 33
404 638 31
404 675 51
404 695 31
404 754 46
404 771 49
404 775 -59
404 854 37
405 604 12
405 827 28
405 835 -56
405 911 -78
405 934 76
405 946 -10
406 439 56
406 450 -91
406 465 -40
406 481 37
406 536 -41
406 538 -9
406 558 -94
406 665 47
406 794 -54
407 467 -78
407 512 -69
407 560 69
407 760 -1
407 828 89
407 834 96
407 843 25
407 978 37
408 457 -57
408 534 0
408 917 -40
409 418 -23
409 594 -29
409 635 0
409 674 -95
409 816 97
409 899 29
410 604 -83
410 760 -68
411 463 99
411 594 97
411 614 25
411 770 98
411 864 -31
411 923 -49
412 559 62
412 598 -37
412 832 75
412 834 80
413 448 8
413 490 43
413 552 34
413 576 76
413 787 -78
413 805 -5
413 957 -44
413 974 -6
414 510 94
414 700 -49
414 844 -22
414 953 86
415 455 -83
415 769 -18
416 478 17
416 557 -71
416 671 35
416 673 68
416 738 56
416 817 10
416 831 28
416 846 68
416 861 12
417 562 68
417 632 -14
417 634 23
417 642 -63
417 719 -99
417 746 -93
417 926 5
417 964 -11
417 999 21
418 633 24
418 663 -24
418 757 -50
418 854 37
418 880 6
419 466 -95
419 716 88
419 815 -69
419 971 -20
420 572 -15
420 757 -28
420 833 58
420 916 -85
421 459 -91
421 523 -65
421 794 48
421 899 76
421 938 -62
421 979 -65
422 554 88
422 881 41
423 609 69
423 848 -52
423 952 -65
423 980 58
424 446 -57
424 554 -68
424 640 75
424 703 -94
425 477 -99
425 505 -17
425 512 -56
425 533 -89
425 594 92
425 681 -1
425 796 35
426 739 52
426 745 78
426 810 -11
426 902 33
427 471 -17
427 491 62
427 610 82
427 625 19
427 746 68
427 786 51
427 800 -22
427 867 -44
427 945 63
428 452 2
428 611 43
428 672 77
428 737 -89
428 812 66
428 825 -50
428 913 49
428 972 80
429 453 9
429 560 88
429 600 -44
429 677 -50
429 707 61
429 835 -23
429 963 -90
429 997 -57
430 469 -95
430 542 47
430 754 92
430 756 -60
431 525 12
431 624 36
431 807 83
432 600 23
432 624 -32
432 716 24
432 760 1
432 769 -84
432 790 70
432 805 68
432 819 23
432 940 -68
432 996 73
433 530 -99
433 580 -87
433 620 -57
433 664 79
433 701 -11
433 802 5
433 813 61
433 882 -89
433 921 78
434 511 -69
434 629 79
434 750 -34
434 817 64
434 924 41
434 953 -82
435 437 88
435 584 95
436 437 -8
436 481 -68
436 505 -19
436 572 -53
436 641 93
436 653 -20
436 658 -32
436 958 20
437 457 15
437 544 -91
437 615 -28
437 861 -54
437 973 47
438 497 -66
438 544 36
438 601 3
438 693 -35
438 696 90
438 728 78
438 768 -73
438 993 93
439 612 14
439 634 20
439 777 37
439 943 25
439 967 -23
440 452 -10
440 549 92
440 569 -24
440 571 -28
440 582 76
440 584 -57
440 643 44
440 707 -39
440 807 49
440 953 89
440 969 25
441 660 61
441 665 71
441 864 -63
442 908 56
442 999 61
443 452 -73
443 475 -11
443 492 48
443 576 25
443 681 -29
443 756 85
443 851 -2
443 998 -6
444 532 -22
444 648 -65
444 729 -88
444 808 52
444 835 50
444 879 3
444 958 36
445 472 98
445 549 92
445 765 84
445 869 -8
445 960 46
446 488 -64
446 560 69
446 681 44
446 692 -1
446 762 -43
446 778 -25
446 792 -58
446 872 39
446 933 15
446 957 51
447 522 -61
447 530 9
447 546 -7
447 703 -48
447 937 73
448 450 -80
448 523 -13
448 621 88
448 664 49
448 723 -94
448 749 0
448 951 68
449 575 -26
449 588 -31
449 623 88
449 663 -24
450 656 -92
450 660 -55
450 688 21
450 753 2
450 755 -40
450 825 -20
451 468 9
451 509 37
451 516 38
451 635 28
451 660 3
451 724 83
451 950 -85
452 489 -35
452 492 23
452 589 -48
452 652 -60
452 658 81
452 712 13
452 801 24
452 898 42
452 958 -44
453 654 -37
453 669 44
453 765 27
453 944 -14
453 984 -2
454 604 36
454 655 10
454 694 2
454 850 -14
454 880 20
454 960 71
455 474 92
455 481 10
455 491 41
455 516 14
455 559 -35
455 563 29
455 617 -56
455 658 46
455 681 -84
455 709 -35
455 727 -87
455 734 52
455 807 -16
455 814 99
455 823 69
455 967 65
456 531 -15
456 606 45
456 718 -74
456 910 -84
457 544 91
457 650 -67
457 655 22
457 656 -15
457 770 -29
457 979 13
458 580 -74
458 705 70
458 733 -85
458 879 -63
458 976 -96
459 865 0
459 874 24
459 927 61
459 984 12
459 986 -41
460 479 6
460 548 67
460 680 76
460 772 -42
460 888 -11
460 964 -66
461 577 25
461 647 -31
461 696 -90
461 716 15
461 751 -46
461 752 93
461 818 15
461 879 -18
462 484 81
462 515 -72
462 543 79
462 585 77
462 917 47
462 936 62
462 988 62
463 533 57
463 593 -65
463 594 -79
463 596 42
463 732 31
463 853 -96
464 501 30
464 602 -60
464 673 -81
464 781 39
464 821 -16
465 742 79
465 821 -45
465 931 -92
465 992 -68
466 519 -88
466 553 -3
466 604 -70
466 783 31
466 919 -7
467 641 26
467 764 -18
467 830 -29
467 983 27
468 475 53
468 539 -12
468 581 82
468 622 91
468 992 -13
469 478 86
469 667 67
469 704 -95
469 710 -63
469 827 -97
470 544 84
470 631 -82
470 658 -12
470 676 77
470 784 99
470 949 61
471 704 39
471 727 70
471 789 40
471 861 45
472 544 56
472 708 -8
472 771 26
472 830 -46
472 848 69
472 932 -49
472 954 -82
472 977 55
473 539 -50
473 635 35
473 773 31
473 809 52
473 901 92
473 929 96
474 477 87
474 483 -73
474 552 67
474 607 -54
474 609 33
474 866 -81
474 884 -5
475 506 49
475 590 -1
476 522 -93
476 577 -54
476 683 42
476 811 10
476 901 72
476 931 -44
476 949 -51
476 951 2
477 557 16
477 685 80
477 702 -81
477 704 -38
477 736 18
477 763 -48
477 779 92
477 849 20
477 920 -95
477 952 -68
478 505 4
478 512 74
478 611 -80
478 745 21
478 816 -87
479 618 -6
479 780 66
479 809 43
479 837 -51
480 590 12
480 876 59
481 631 76
481 654 -14
481 757 77
481 775 75
481 889 17
481 979 77
482 525 -16
482 641 -23
482 828 69
482 831 88
482 942 -58
483 521 73
483 642 2
483 759 -59
483 839 -23
483 877 75
483 949 26
484 527 65
484 725 -24
484 793 -87
484 935 92
484 936 8
485 497 67
485 596 63
485 719 88
485 785 -52
485 786 52
485 792 12
485 798 -52
485 806 56
485 868 -70
486 696 93
486 814 -88
486 860 -86
486 921 82
487 590 -27
487 595 -22
487 935 56
487 947 32
488 493 -53
488 630 -89
488 800 -97
488 813 74
488 814 82
489 571 17
489 625 27
489 665 -69
489 866 -43
490 615 98
490 716 -33
490 840 26
490 932 34
490 987 55
491 593 61
492 498 -49
492 505 -15
492 527 63
492 565 -13
492 785 46
492 999 -57
493 658 -47
493 760 34
493 789 -50
493 806 51
493 851 56
493 910 90
493 967 -24
494 590 81
494 634 45
495 521 9
495 543 -80
495 726 -33
495 733 92
495 755 40
495 957 -79
496 763 25
496 794 8
496 811 96
497 550 -86
497 797 99
497 991 65
498 594 24
498 927 -89
498 938 -33
498 969 14
499 594 26
499 707 83
499 839 37
499 874 30
500 577 -90
500 601 -4
500 766 16
500 805 -18
500 928 -66
501 548 -69
501 600 64
501 687 31
501 704 40
501 767 -96
501 920 -90
501 984 43
502 514 -12
502 618 -21
502 676 79
502 686 -98
502 749 -73
502 831 -49
502 882 -69
503 580 -51
503 730 32
503 748 -98
503 771 -17
503 846 97
503 856 -74
504 655 98
504 663 91
504 840 -2
505 586 -61
505 944 95
505 971 92
506 528 -91
506 701 -32
506 867 58
506 962 -92
507 817 89
507 860 -62
507 966 -55
508 573 29
508 677 29
508 754 -66
508 765 31
508 775 9
508 791 -53
508 807 67
508 992 64
509 721 78
509 747 -25
509 781 -38
509 782 48
509 806 -94
509 862 65
510 737 76
510 757 88
510 890 83
511 528 -65
511 557 -64
511 582 -33
511 642 -43
511 702 84
511 742 -81
511 837 24
512 652 18
512 660 -44
512 697 17
512 825 17
512 828 10
512 877 -56
512 879 -21
512 914 -81
512 979 -75
512 989 -29
513 514 59
513 546 88
513 793 -33
513 804 62
513 825 -82
514 529 -82
515 524 67
515 612 31
515 648 -9
515 762 91
515 867 -16
515 920 -63
516 865 98
517 560 -46
517 611 -98
517 735 -94
517 796 -93
517 812 95
517 854 10
517 916 -64
517 931 -29
517 944 76
518 612 -12
518 796 7
518 909 35
519 694 -91
519 838 -98
520 608 -63
520 718 42
520 818 39
520 943 46
522 540 -42
522 552 -18
522 587 65
522 631 79
523 632 58
523 647 67
523 663 66
523 724 -64
523 945 -82
523 960 57
523 994 86
524 625 -89
524 643 32
524 721 -69
525 715 73
525 768 -83
525 811 -98
526 808 63
526 825 76
526 936 -55
527 734 -16
527 894 19
527 940 83
528 549 14
528 703 17
528 704 17
528 791 39
529 594 -42
529 756 -54
529 945 56
530 562 4
530 581 -82
530 634 22
530 733 -71
530 796 -23
531 562 -41
531 637 89
531 804 89
531 916 63
531 948 26
531 978 0
531 989 -98
532 546 64
532 621 80
532 704 50
532 759 -46
532 815 22
532 983 -34
533 645 22
533 838 -42
534 582 98
534 592 28
534 829 -12
534 909 15
534 945 30
535 703 -25
535 940 84
535 996 -73
536 565 -91
536 593 -50
536 594 -25
536 602 67
536 634 -44
536 685 -73
537 541 5
537 572 -52
537 580 -51
537 592 96
537 723 -51
537 731 -44
537 925 95
538 579 10
538 720 -61
538 807 -29
538 959 15
539 547 -72
539 574 43
539 815 54
539 880 -68
539 977 63
539 986 31
539 991 78
540 699 64
540 903 32
540 931 97
540 978 92
540 979 7
541 567 12
541 767 -2
541 909 -41
542 637 -69
542 685 14
542 867 -71
542 920 -70
543 620 -97
543 757 47
543 911 -56
544 687 -8
544 690 61
544 743 59
544 911 -99
545 707 -18
545 734 92
545 738 94
545 810 -45
545 910 62
545 936 9
546 636 72
546 812 92
546 822 11
547 698 -74
547 744 86
547 754 62
547 803 2
547 967 -16
547 983 60
548 641 81
549 758 81
549 789 -12
549 814 94
550 745 13
550 920 -95
551 661 28
552 579 -68
552 643 -2
552 648 36
552 721 45
552 804 22
552 858 15
552 880 -66
552 923 -33
553 619 -13
553 627 19
553 901 -23
553 947 -98
553 972 81
554 620 -30
554 697 -30
554 918 88
555 740 55
555 745 -66
555 759 -88
555 903 -1
556 572 -34
556 671 -19
556 678 -19
556 836 89
556 877 70
556 932 44
556 994 -78
557 624 -6
557 664 -24
557 715 72
557 772 -33
557 945 80
558 562 90
558 838 3
559 575 -75
559 721 -83
559 741 -89
559 756 0
559 762 83
559 817 84
559 916 84
560 574 -86
560 621 -76
561 593 -29
561 647 7
561 746 76
562 633 43
562 766 99
563 564 -46
563 605 -81
563 723 -64
563 851 -56
563 880 98
563 927 -19
564 589 -32
564 626 24
564 638 -23
564 668 -63
564 796 77
564 821 -87
564 840 -2
564 885 -27
564 907 -15
565 761 -77
565 851 -92
565 870 20
565 917 49
565 956 -12
566 595 -70
566 636 -6
566 683 -11
566 777 4
566 835 73
567 593 79
567 608 63
567 621 -3
567 658 -14
567 680 -14
567 870 -45
567 944 0
567 966 45
568 833 66
569 691 -4
569 817 -61
569 819 -26
570 644 -22
570 751 -70
570 854 84
570 898 1
570 935 8
571 640 -31
571 721 -85
571 856 12
572 609 -60
572 660 -81
572 677 18
572 854 95
572 933 25
573 607 80
574 742 48
574 777 -74
574 915 77
574 943 36
574 952 61
575 576 -4
575 583 -76
575 687 67
575 771 23
575 789 -18
575 893 -97
575 974 -26
576 601 39
576 602 55
576 752 -13
576 859 59
576 926 -12
576 989 91
576 997 45
577 749 -7
577 878 91
578 679 24
578 730 -21
578 949 -30
578 978 99
579 583 52
579 718 34
579 920 14
580 647 -40
580 748 9
580 905 84
580 961 72
581 622 -27
581 630 3
581 906 -15
581 961 -75
582 635 -16
582 651 -46
582 845 71
582 887 35
583 640 67
583 706 18
583 735 0
583 768 68
583 820 -96
583 836 -99
583 841 -13
584 813 -95
584 848 37
584 892 -71
584 910 -79
584 973 -79
585 727 51
585 732 6
585 800 7
585 948 66
586 640 -73
586 657 95
586 743 -6
586 771 -21
586 805 58
586 960 24
586 970 -30
587 799 83
587 929 -20
588 596 54
588 639 83
588 712 57
588 855 2
588 877 -47
588 893 -55
589 688 -21
589 753 58
589 821 -21
590 615 -25
590 738 61
590 846 50
590 925 57
590 948 72
591 832 -53
591 834 -76
591 959 -52
592 700 13
593 910 -79
593 912 -87
594 628 -88
594 786 -43
594 889 10
594 899 37
595 617 -96
595 688 -85
595 937 56
596 789 26
596 824 76
596 977 82
597 616 27
597 635 29
597 648 32
597 738 38
597 851 -81
597 982 25
598 633 -94
598 634 57
598 809 86
599 622 65
599 635 -77
599 789 2
599 854 -14
600 622 -42
600 637 28
600 736 -95
600 775 80
600 889 36
600 944 -61
600 975 25
601 676 43
601 891 51
602 709 -98
602 906 82
602 933 -33
